citizen_id,total_reports,valid_reports,duplicate_reports,fake_image_count,avg_severity_reported,reports_last_30_days,trust_label,valid_ratio,duplicate_rate,fake_image_ratio
386,11,8,0,1,2.79,0,1,0.7272727272727273,0.0,0.09090909090909091
387,13,11,1,0,1.62,1,1,0.8461538461538461,0.07692307692307693,0.0
388,5,4,0,0,2.77,1,1,0.8,0.0,0.0
389,6,5,2,0,1.94,1,1,0.8333333333333334,0.3333333333333333,0.0
390,10,9,1,1,2.68,2,1,0.9,0.1,0.1
391,11,8,1,0,2.63,1,1,0.7272727272727273,0.09090909090909091,0.0
392,12,9,2,0,1.88,3,1,0.75,0.16666666666666666,0.0
393,12,10,1,0,1.6,1,1,0.8333333333333334,0.08333333333333333,0.0
394,12,9,1,0,2.06,1,1,0.75,0.08333333333333333,0.0
395,15,12,2,0,1.79,2,1,0.8,0.13333333333333333,0.0
396,12,9,0,0,2.46,2,1,0.75,0.0,0.0
397,18,14,1,0,2.69,1,1,0.7777777777777778,0.05555555555555555,0.0
398,7,5,2,0,2.98,2,1,0.7142857142857143,0.2857142857142857,0.0
399,5,3,0,0,1.73,3,1,0.6,0.0,0.0
400,10,8,1,0,2.71,0,1,0.8,0.1,0.0
401,5,3,0,1,2.59,0,1,0.6,0.0,0.2
402,16,13,1,0,1.69,2,1,0.8125,0.0625,0.0
403,7,5,0,0,1.62,1,1,0.7142857142857143,0.0,0.0
404,17,15,0,0,2.31,1,1,0.8823529411764706,0.0,0.0
405,16,12,2,0,2.19,3,1,0.75,0.125,0.0
406,6,5,2,0,1.76,1,1,0.8333333333333334,0.3333333333333333,0.0
407,12,10,1,0,1.71,2,1,0.8333333333333334,0.08333333333333333,0.0
408,19,15,1,0,2.43,2,1,0.7894736842105263,0.05263157894736842,0.0
409,9,8,1,1,1.55,2,1,0.8888888888888888,0.1111111111111111,0.1111111111111111
410,6,5,2,0,2.52,3,1,0.8333333333333334,0.3333333333333333,0.0
411,8,7,0,0,1.62,2,1,0.875,0.0,0.0
412,14,10,2,0,1.6,2,1,0.7142857142857143,0.14285714285714285,0.0
413,9,7,1,0,2.65,0,1,0.7777777777777778,0.1111111111111111,0.0
414,17,13,2,0,1.5,2,1,0.7647058823529411,0.11764705882352941,0.0
415,6,5,1,0,2.07,3,1,0.8333333333333334,0.16666666666666666,0.0
416,7,6,2,0,1.53,3,1,0.8571428571428571,0.2857142857142857,0.0
417,18,14,1,0,2.56,3,0,0.7777777777777778,0.05555555555555555,0.0
418,7,6,2,0,2.97,3,1,0.8571428571428571,0.2857142857142857,0.0
419,13,11,2,0,2.81,2,1,0.8461538461538461,0.15384615384615385,0.0
420,10,7,0,0,1.86,0,1,0.7,0.0,0.0
421,12,9,1,0,1.84,2,1,0.75,0.08333333333333333,0.0
422,13,12,2,0,2.82,3,1,0.9230769230769231,0.15384615384615385,0.0
423,10,7,2,0,1.86,3,1,0.7,0.2,0.0
424,18,16,2,0,2.78,1,1,0.8888888888888888,0.1111111111111111,0.0
425,9,6,2,0,1.64,0,1,0.6666666666666666,0.2222222222222222,0.0
426,8,6,0,0,2.36,3,1,0.75,0.0,0.0
427,19,17,1,0,1.71,2,1,0.8947368421052632,0.05263157894736842,0.0
428,8,6,1,0,2.17,2,1,0.75,0.125,0.0
429,7,6,2,0,1.85,3,1,0.8571428571428571,0.2857142857142857,0.0
430,7,6,1,0,2.62,2,1,0.8571428571428571,0.14285714285714285,0.0
431,11,9,1,0,2.04,1,1,0.8181818181818182,0.09090909090909091,0.0
432,14,12,2,0,2.18,0,1,0.8571428571428571,0.14285714285714285,0.0
433,7,6,1,0,2.21,0,1,0.8571428571428571,0.14285714285714285,0.0
434,17,12,1,0,1.56,3,1,0.7058823529411765,0.058823529411764705,0.0
435,14,12,0,0,2.27,3,1,0.8571428571428571,0.0,0.0
436,18,13,0,0,2.43,0,1,0.7222222222222222,0.0,0.0
437,7,5,2,0,2.24,2,1,0.7142857142857143,0.2857142857142857,0.0
438,7,5,0,0,2.09,0,1,0.7142857142857143,0.0,0.0
439,16,15,0,0,2.51,3,1,0.9375,0.0,0.0
440,14,12,1,0,2.45,0,1,0.8571428571428571,0.07142857142857142,0.0
441,17,12,2,0,1.67,1,1,0.7058823529411765,0.11764705882352941,0.0
442,19,17,1,0,2.13,2,1,0.8947368421052632,0.05263157894736842,0.0
443,5,4,1,0,2.91,0,1,0.8,0.2,0.0
444,13,10,1,0,1.52,0,1,0.7692307692307693,0.07692307692307693,0.0
445,10,7,0,0,2.59,2,1,0.7,0.0,0.0
446,6,4,1,0,1.71,1,1,0.6666666666666666,0.16666666666666666,0.0
447,18,16,2,0,2.37,2,1,0.8888888888888888,0.1111111111111111,0.0
448,9,7,0,0,2.59,0,1,0.7777777777777778,0.0,0.0
449,16,12,1,0,2.51,3,1,0.75,0.0625,0.0
450,9,7,1,0,2.7,3,1,0.7777777777777778,0.1111111111111111,0.0
451,16,15,2,0,1.98,2,1,0.9375,0.125,0.0
452,14,12,0,0,2.53,3,1,0.8571428571428571,0.0,0.0
453,12,9,2,0,2.64,3,1,0.75,0.16666666666666666,0.0
454,7,5,1,0,1.51,3,1,0.7142857142857143,0.14285714285714285,0.0
455,15,12,2,0,2.77,1,1,0.8,0.13333333333333333,0.0
456,8,7,1,0,1.75,3,0,0.875,0.125,0.0
457,18,15,2,1,1.65,3,1,0.8333333333333334,0.1111111111111111,0.05555555555555555
458,15,14,2,0,1.97,1,1,0.9333333333333333,0.13333333333333333,0.0
459,9,7,1,0,2.06,0,1,0.7777777777777778,0.1111111111111111,0.0
460,7,5,1,0,2.32,3,1,0.7142857142857143,0.14285714285714285,0.0
461,15,13,1,0,2.96,0,1,0.8666666666666667,0.06666666666666667,0.0
462,9,6,0,0,1.75,1,1,0.6666666666666666,0.0,0.0
463,11,10,2,0,2.56,3,1,0.9090909090909091,0.18181818181818182,0.0
464,9,7,2,0,2.75,3,1,0.7777777777777778,0.2222222222222222,0.0
465,5,4,2,0,1.73,2,1,0.8,0.4,0.0
466,8,6,0,1,1.95,3,1,0.75,0.0,0.125
467,12,10,2,0,1.72,0,1,0.8333333333333334,0.16666666666666666,0.0
468,9,7,2,0,2.86,2,1,0.7777777777777778,0.2222222222222222,0.0
469,17,15,1,0,2.32,2,1,0.8823529411764706,0.058823529411764705,0.0
470,12,9,1,0,1.72,1,1,0.75,0.08333333333333333,0.0
471,16,15,1,0,2.24,1,1,0.9375,0.0625,0.0
472,18,15,2,0,2.37,2,1,0.8333333333333334,0.1111111111111111,0.0
473,18,15,1,0,2.65,2,1,0.8333333333333334,0.05555555555555555,0.0
474,17,14,2,0,1.5,3,1,0.8235294117647058,0.11764705882352941,0.0
475,5,4,2,0,2.17,2,1,0.8,0.4,0.0
476,18,17,2,0,2.22,1,1,0.9444444444444444,0.1111111111111111,0.0
477,15,13,1,0,1.95,3,1,0.8666666666666667,0.06666666666666667,0.0
478,6,4,2,0,2.69,0,0,0.6666666666666666,0.3333333333333333,0.0
479,6,5,1,0,1.5,2,1,0.8333333333333334,0.16666666666666666,0.0
480,8,6,0,0,1.51,0,1,0.75,0.0,0.0
481,16,15,0,0,2.55,3,1,0.9375,0.0,0.0
482,11,8,1,0,2.53,3,1,0.7272727272727273,0.09090909090909091,0.0
483,15,13,2,0,2.92,0,1,0.8666666666666667,0.13333333333333333,0.0
484,17,14,2,0,1.62,1,1,0.8235294117647058,0.11764705882352941,0.0
485,14,13,1,0,2.57,1,1,0.9285714285714286,0.07142857142857142,0.0
486,19,17,1,0,1.94,3,1,0.8947368421052632,0.05263157894736842,0.0
487,11,10,1,0,2.76,0,1,0.9090909090909091,0.09090909090909091,0.0
488,18,17,0,0,2.12,0,1,0.9444444444444444,0.0,0.0
489,19,14,2,0,2.18,1,1,0.7368421052631579,0.10526315789473684,0.0
490,10,8,1,0,2.73,1,1,0.8,0.1,0.0
491,10,8,2,0,2.66,2,1,0.8,0.2,0.0
492,11,10,1,0,2.44,3,1,0.9090909090909091,0.09090909090909091,0.0
493,16,12,2,0,2.27,0,1,0.75,0.125,0.0
494,10,8,0,0,2.2,1,1,0.8,0.0,0.0
495,16,12,0,0,2.04,0,1,0.75,0.0,0.0
496,15,12,1,0,2.13,0,1,0.8,0.06666666666666667,0.0
497,12,11,0,0,2.24,2,1,0.9166666666666666,0.0,0.0
498,15,11,2,0,1.88,2,1,0.7333333333333333,0.13333333333333333,0.0
499,9,6,2,1,2.92,2,1,0.6666666666666666,0.2222222222222222,0.1111111111111111
500,8,6,2,0,1.66,1,1,0.75,0.25,0.0
501,11,8,2,0,2.45,1,1,0.7272727272727273,0.18181818181818182,0.0
502,13,12,2,0,2.33,1,1,0.9230769230769231,0.15384615384615385,0.0
503,6,5,0,0,2.6,2,1,0.8333333333333334,0.0,0.0
504,8,6,2,0,2.09,1,1,0.75,0.25,0.0
505,8,7,2,0,1.58,3,1,0.875,0.25,0.0
506,10,8,0,0,1.56,3,1,0.8,0.0,0.0
507,5,4,1,0,1.65,3,1,0.8,0.2,0.0
508,17,16,1,0,2.56,1,1,0.9411764705882353,0.058823529411764705,0.0
509,7,5,2,0,2.86,0,1,0.7142857142857143,0.2857142857142857,0.0
510,17,14,0,1,2.1,3,1,0.8235294117647058,0.0,0.058823529411764705
511,11,10,0,0,2.79,1,1,0.9090909090909091,0.0,0.0
512,14,12,2,0,1.77,1,1,0.8571428571428571,0.14285714285714285,0.0
513,9,6,0,0,2.02,2,1,0.6666666666666666,0.0,0.0
514,15,11,0,1,2.51,2,1,0.7333333333333333,0.0,0.06666666666666667
515,12,9,2,0,1.81,3,1,0.75,0.16666666666666666,0.0
516,12,11,0,0,2.4,1,1,0.9166666666666666,0.0,0.0
517,16,14,1,0,2.91,3,1,0.875,0.0625,0.0
518,8,7,2,1,2.67,3,1,0.875,0.25,0.125
519,14,13,2,0,2.77,1,1,0.9285714285714286,0.14285714285714285,0.0
520,7,5,0,0,2.86,3,1,0.7142857142857143,0.0,0.0
521,15,13,0,0,2.01,3,1,0.8666666666666667,0.0,0.0
522,13,11,2,0,2.54,1,1,0.8461538461538461,0.15384615384615385,0.0
523,8,7,0,0,2.12,1,1,0.875,0.0,0.0
524,6,4,0,0,1.61,1,1,0.6666666666666666,0.0,0.0
525,10,8,1,0,2.15,1,1,0.8,0.1,0.0
526,18,17,0,0,1.71,0,0,0.9444444444444444,0.0,0.0
527,6,4,2,0,1.66,1,1,0.6666666666666666,0.3333333333333333,0.0
528,16,15,2,1,1.83,0,1,0.9375,0.125,0.0625
529,6,4,2,0,1.52,1,1,0.6666666666666666,0.3333333333333333,0.0
530,16,14,0,0,2.55,1,1,0.875,0.0,0.0
531,6,5,2,0,2.22,1,1,0.8333333333333334,0.3333333333333333,0.0
532,19,14,2,0,2.94,2,1,0.7368421052631579,0.10526315789473684,0.0
533,17,15,0,0,2.04,3,1,0.8823529411764706,0.0,0.0
534,14,12,2,0,1.98,1,1,0.8571428571428571,0.14285714285714285,0.0
535,12,11,1,0,2.1,0,1,0.9166666666666666,0.08333333333333333,0.0
536,17,13,0,0,2.88,2,0,0.7647058823529411,0.0,0.0
537,13,9,2,0,1.64,3,1,0.6923076923076923,0.15384615384615385,0.0
538,7,5,2,0,2.43,1,0,0.7142857142857143,0.2857142857142857,0.0
539,17,15,0,0,2.77,3,1,0.8823529411764706,0.0,0.0
540,14,10,2,0,2.63,2,1,0.7142857142857143,0.14285714285714285,0.0
541,5,3,1,0,1.84,0,1,0.6,0.2,0.0
542,15,14,2,0,2.64,3,1,0.9333333333333333,0.13333333333333333,0.0
543,16,14,2,0,2.84,1,1,0.875,0.125,0.0
544,8,6,1,0,1.81,1,1,0.75,0.125,0.0
545,13,12,2,0,1.81,1,1,0.9230769230769231,0.15384615384615385,0.0
546,8,7,2,0,2.11,0,1,0.875,0.25,0.0
547,12,11,0,0,2.66,0,1,0.9166666666666666,0.0,0.0
548,7,6,0,0,1.92,0,1,0.8571428571428571,0.0,0.0
549,9,8,1,0,1.5,0,1,0.8888888888888888,0.1111111111111111,0.0
550,10,8,0,0,1.84,3,1,0.8,0.0,0.0
551,17,15,2,0,2.59,1,0,0.8823529411764706,0.11764705882352941,0.0
552,10,9,2,0,2.77,0,1,0.9,0.2,0.0
553,6,5,1,0,2.73,3,1,0.8333333333333334,0.16666666666666666,0.0
554,18,15,2,0,1.83,2,1,0.8333333333333334,0.1111111111111111,0.0
555,10,7,0,0,2.32,2,1,0.7,0.0,0.0
556,15,12,2,0,2.93,0,1,0.8,0.13333333333333333,0.0
557,13,9,2,0,2.34,0,1,0.6923076923076923,0.15384615384615385,0.0
558,19,14,2,0,2.17,0,1,0.7368421052631579,0.10526315789473684,0.0
559,19,16,1,0,1.69,2,1,0.8421052631578947,0.05263157894736842,0.0
560,13,9,1,0,1.71,0,1,0.6923076923076923,0.07692307692307693,0.0
561,8,7,0,0,2.65,2,1,0.875,0.0,0.0
562,17,12,0,0,2.26,2,1,0.7058823529411765,0.0,0.0
563,8,7,0,0,1.69,3,1,0.875,0.0,0.0
564,5,4,1,0,2.34,3,1,0.8,0.2,0.0
565,10,7,0,1,2.14,2,1,0.7,0.0,0.1
566,10,7,1,0,1.84,3,1,0.7,0.1,0.0
567,13,12,2,0,1.97,2,1,0.9230769230769231,0.15384615384615385,0.0
568,13,9,2,0,2.36,2,1,0.6923076923076923,0.15384615384615385,0.0
569,7,5,1,0,1.58,3,1,0.7142857142857143,0.14285714285714285,0.0
570,18,17,2,0,2.43,3,1,0.9444444444444444,0.1111111111111111,0.0
571,13,12,1,0,2.68,3,1,0.9230769230769231,0.07692307692307693,0.0
572,13,11,1,0,1.81,1,1,0.8461538461538461,0.07692307692307693,0.0
573,5,3,1,0,1.8,2,1,0.6,0.2,0.0
574,10,7,0,0,2.15,2,0,0.7,0.0,0.0
575,14,11,0,1,2.96,1,1,0.7857142857142857,0.0,0.07142857142857142
576,18,13,0,0,2.13,3,1,0.7222222222222222,0.0,0.0
577,16,14,2,0,2.22,1,1,0.875,0.125,0.0
578,16,15,1,0,2.41,1,1,0.9375,0.0625,0.0
579,17,15,2,0,2.4,3,1,0.8823529411764706,0.11764705882352941,0.0
580,19,15,1,0,2.95,1,1,0.7894736842105263,0.05263157894736842,0.0
581,14,10,0,0,1.97,1,1,0.7142857142857143,0.0,0.0
582,16,13,0,0,1.66,2,1,0.8125,0.0,0.0
583,19,16,1,0,1.8,0,1,0.8421052631578947,0.05263157894736842,0.0
584,6,5,0,0,1.52,0,1,0.8333333333333334,0.0,0.0
585,5,3,2,1,2.59,3,1,0.6,0.4,0.2
586,10,8,0,0,2.15,2,1,0.8,0.0,0.0
587,15,11,2,0,1.89,2,1,0.7333333333333333,0.13333333333333333,0.0
588,13,11,1,1,2.42,3,1,0.8461538461538461,0.07692307692307693,0.07692307692307693
589,14,11,0,0,2.73,0,1,0.7857142857142857,0.0,0.0
590,8,6,2,0,1.91,1,1,0.75,0.25,0.0
591,12,11,0,0,2.41,1,1,0.9166666666666666,0.0,0.0
592,6,5,2,0,2.07,1,1,0.8333333333333334,0.3333333333333333,0.0
593,19,18,1,0,2.61,1,1,0.9473684210526315,0.05263157894736842,0.0
594,18,15,1,0,1.81,0,1,0.8333333333333334,0.05555555555555555,0.0
595,11,8,0,0,1.55,0,1,0.7272727272727273,0.0,0.0
596,6,4,1,0,2.75,3,1,0.6666666666666666,0.16666666666666666,0.0
597,6,5,2,0,2.13,3,1,0.8333333333333334,0.3333333333333333,0.0
598,15,12,0,0,2.25,1,1,0.8,0.0,0.0
599,10,9,0,0,1.52,1,1,0.9,0.0,0.0
600,10,8,0,0,2.68,0,1,0.8,0.0,0.0
601,6,4,2,0,2.17,3,1,0.6666666666666666,0.3333333333333333,0.0
602,5,4,2,0,1.88,2,1,0.8,0.4,0.0
603,14,13,0,0,2.87,1,0,0.9285714285714286,0.0,0.0
604,8,7,1,0,2.91,1,1,0.875,0.125,0.0
605,9,6,0,0,2.25,0,1,0.6666666666666666,0.0,0.0
606,10,7,1,0,2.79,3,1,0.7,0.1,0.0
607,13,11,1,0,2.51,2,1,0.8461538461538461,0.07692307692307693,0.0
608,18,16,2,0,1.75,0,1,0.8888888888888888,0.1111111111111111,0.0
609,6,4,1,0,1.74,1,1,0.6666666666666666,0.16666666666666666,0.0
610,5,4,2,0,1.86,2,1,0.8,0.4,0.0
611,16,14,1,0,1.97,3,1,0.875,0.0625,0.0
612,19,16,1,0,2.36,3,0,0.8421052631578947,0.05263157894736842,0.0
613,13,11,0,0,2.52,2,1,0.8461538461538461,0.0,0.0
614,14,10,0,0,2.32,2,1,0.7142857142857143,0.0,0.0
615,17,16,0,0,2.01,0,1,0.9411764705882353,0.0,0.0
616,14,10,2,0,2.84,1,1,0.7142857142857143,0.14285714285714285,0.0
617,5,3,0,0,2.69,1,1,0.6,0.0,0.0
618,17,14,2,0,2.53,2,1,0.8235294117647058,0.11764705882352941,0.0
619,13,10,0,0,2.2,0,1,0.7692307692307693,0.0,0.0
620,13,11,2,0,2.18,2,1,0.8461538461538461,0.15384615384615385,0.0
621,6,4,0,0,1.61,2,1,0.6666666666666666,0.0,0.0
622,12,10,2,0,1.6,1,1,0.8333333333333334,0.16666666666666666,0.0
623,16,14,0,0,1.6,2,1,0.875,0.0,0.0
624,17,13,1,0,2.15,1,0,0.7647058823529411,0.058823529411764705,0.0
625,15,12,0,0,2.03,2,1,0.8,0.0,0.0
626,15,13,1,0,2.58,3,1,0.8666666666666667,0.06666666666666667,0.0
627,15,14,2,0,2.49,1,1,0.9333333333333333,0.13333333333333333,0.0
628,16,14,1,0,1.57,2,1,0.875,0.0625,0.0
629,13,10,1,0,2.03,0,1,0.7692307692307693,0.07692307692307693,0.0
630,8,6,2,0,2.57,3,1,0.75,0.25,0.0
631,16,12,2,0,1.74,0,1,0.75,0.125,0.0
632,19,16,0,0,2.78,3,1,0.8421052631578947,0.0,0.0
633,18,14,1,0,1.91,2,1,0.7777777777777778,0.05555555555555555,0.0
634,15,11,0,0,2.8,1,1,0.7333333333333333,0.0,0.0
635,15,13,0,0,2.07,1,1,0.8666666666666667,0.0,0.0
636,6,5,0,0,2.3,1,1,0.8333333333333334,0.0,0.0
637,7,6,0,0,2.74,0,1,0.8571428571428571,0.0,0.0
638,18,17,2,0,1.59,1,1,0.9444444444444444,0.1111111111111111,0.0
639,19,17,2,1,1.63,3,1,0.8947368421052632,0.10526315789473684,0.05263157894736842
640,16,12,0,0,1.55,1,1,0.75,0.0,0.0
641,7,5,0,0,2.5,1,1,0.7142857142857143,0.0,0.0
642,12,10,2,0,2.85,2,0,0.8333333333333334,0.16666666666666666,0.0
643,10,8,1,0,2.37,0,1,0.8,0.1,0.0
644,15,14,2,0,2.71,2,1,0.9333333333333333,0.13333333333333333,0.0
645,17,14,2,0,2.12,3,1,0.8235294117647058,0.11764705882352941,0.0
646,8,6,2,0,2.35,1,1,0.75,0.25,0.0
647,9,8,1,0,2.87,1,1,0.8888888888888888,0.1111111111111111,0.0
648,8,7,2,0,1.51,2,1,0.875,0.25,0.0
649,9,6,0,0,1.6,0,1,0.6666666666666666,0.0,0.0
650,7,5,1,0,2.37,2,1,0.7142857142857143,0.14285714285714285,0.0
651,11,10,1,0,2.29,3,1,0.9090909090909091,0.09090909090909091,0.0
652,7,5,1,0,2.19,0,1,0.7142857142857143,0.14285714285714285,0.0
653,18,15,2,0,2.52,2,1,0.8333333333333334,0.1111111111111111,0.0
654,11,10,0,0,2.54,2,1,0.9090909090909091,0.0,0.0
655,13,10,1,0,2.45,0,1,0.7692307692307693,0.07692307692307693,0.0
656,19,17,1,0,2.18,2,1,0.8947368421052632,0.05263157894736842,0.0
657,6,5,1,0,1.76,2,1,0.8333333333333334,0.16666666666666666,0.0
658,12,10,1,0,2.23,3,1,0.8333333333333334,0.08333333333333333,0.0
659,17,13,0,0,2.88,1,1,0.7647058823529411,0.0,0.0
660,12,11,1,0,2.14,0,1,0.9166666666666666,0.08333333333333333,0.0
661,8,7,2,0,2.4,1,1,0.875,0.25,0.0
662,15,13,2,0,2.83,3,1,0.8666666666666667,0.13333333333333333,0.0
663,7,6,0,0,2.4,2,1,0.8571428571428571,0.0,0.0
664,19,18,1,0,1.6,3,0,0.9473684210526315,0.05263157894736842,0.0
665,5,3,1,0,2.33,2,1,0.6,0.2,0.0
666,11,9,1,0,1.9,1,1,0.8181818181818182,0.09090909090909091,0.0
667,8,6,0,0,2.64,0,0,0.75,0.0,0.0
668,12,11,2,0,1.83,3,1,0.9166666666666666,0.16666666666666666,0.0
669,14,12,0,0,1.59,0,1,0.8571428571428571,0.0,0.0
670,10,9,1,0,2.98,2,1,0.9,0.1,0.0
671,10,8,2,0,2.43,3,1,0.8,0.2,0.0
672,10,8,1,0,1.91,3,1,0.8,0.1,0.0
673,5,3,2,1,2.73,1,1,0.6,0.4,0.2
674,12,10,0,0,2.36,0,1,0.8333333333333334,0.0,0.0
675,12,9,2,0,2.31,2,1,0.75,0.16666666666666666,0.0
676,5,4,0,0,1.79,1,1,0.8,0.0,0.0
677,13,11,1,0,1.68,2,1,0.8461538461538461,0.07692307692307693,0.0
678,11,10,2,0,2.85,1,1,0.9090909090909091,0.18181818181818182,0.0
679,5,3,1,0,2.27,0,1,0.6,0.2,0.0
680,10,9,0,0,1.71,2,1,0.9,0.0,0.0
681,16,12,1,0,1.77,2,1,0.75,0.0625,0.0
682,10,7,1,1,2.06,3,1,0.7,0.1,0.1
683,7,6,2,0,2.34,3,1,0.8571428571428571,0.2857142857142857,0.0
684,19,18,1,1,1.83,2,1,0.9473684210526315,0.05263157894736842,0.05263157894736842
685,14,13,2,0,1.5,3,1,0.9285714285714286,0.14285714285714285,0.0
686,6,4,0,0,2.19,3,1,0.6666666666666666,0.0,0.0
687,5,4,1,0,1.56,2,1,0.8,0.2,0.0
688,12,11,1,0,2.2,0,1,0.9166666666666666,0.08333333333333333,0.0
689,13,9,2,0,2.27,1,1,0.6923076923076923,0.15384615384615385,0.0
690,17,13,0,0,1.76,1,1,0.7647058823529411,0.0,0.0
691,9,8,0,0,2.51,3,1,0.8888888888888888,0.0,0.0
692,16,14,0,0,1.92,3,1,0.875,0.0,0.0
693,13,10,2,0,2.63,2,1,0.7692307692307693,0.15384615384615385,0.0
694,19,17,0,0,2.41,0,1,0.8947368421052632,0.0,0.0
695,18,16,0,0,2.09,1,1,0.8888888888888888,0.0,0.0
696,15,13,0,0,2.52,1,1,0.8666666666666667,0.0,0.0
697,11,9,1,0,2.62,0,1,0.8181818181818182,0.09090909090909091,0.0
698,12,9,0,0,1.94,2,1,0.75,0.0,0.0
699,6,4,2,0,2.42,2,1,0.6666666666666666,0.3333333333333333,0.0
700,10,8,1,0,2.26,2,1,0.8,0.1,0.0
701,5,3,1,0,2.57,1,1,0.6,0.2,0.0
702,11,9,2,0,1.71,2,1,0.8181818181818182,0.18181818181818182,0.0
703,16,12,1,0,2.31,3,0,0.75,0.0625,0.0
704,12,10,1,0,1.86,0,1,0.8333333333333334,0.08333333333333333,0.0
705,19,18,0,0,1.87,2,1,0.9473684210526315,0.0,0.0
706,14,10,1,0,2.37,3,1,0.7142857142857143,0.07142857142857142,0.0
707,9,8,1,0,1.51,0,1,0.8888888888888888,0.1111111111111111,0.0
708,9,7,2,0,2.04,2,1,0.7777777777777778,0.2222222222222222,0.0
709,8,6,2,0,1.79,1,1,0.75,0.25,0.0
710,14,10,0,0,1.68,3,1,0.7142857142857143,0.0,0.0
711,5,4,1,0,1.95,1,1,0.8,0.2,0.0
712,18,13,0,0,2.32,1,1,0.7222222222222222,0.0,0.0
713,16,14,2,0,1.66,1,1,0.875,0.125,0.0
714,12,11,2,0,1.99,1,1,0.9166666666666666,0.16666666666666666,0.0
715,11,10,0,0,2.37,1,1,0.9090909090909091,0.0,0.0
716,12,11,0,0,1.6,0,1,0.9166666666666666,0.0,0.0
717,5,4,2,0,1.83,3,1,0.8,0.4,0.0
718,17,14,2,0,2.73,0,0,0.8235294117647058,0.11764705882352941,0.0
719,13,11,2,0,2.02,3,1,0.8461538461538461,0.15384615384615385,0.0
720,8,6,0,0,2.98,3,1,0.75,0.0,0.0
721,13,11,1,0,2.62,0,1,0.8461538461538461,0.07692307692307693,0.0
722,7,5,1,0,2.34,0,1,0.7142857142857143,0.14285714285714285,0.0
723,10,7,1,0,1.83,2,1,0.7,0.1,0.0
724,17,16,2,0,1.95,2,1,0.9411764705882353,0.11764705882352941,0.0
725,10,7,1,0,2.3,2,1,0.7,0.1,0.0
726,9,7,1,0,2.43,3,1,0.7777777777777778,0.1111111111111111,0.0
727,13,10,1,0,1.86,3,1,0.7692307692307693,0.07692307692307693,0.0
728,19,16,2,0,2.47,0,1,0.8421052631578947,0.10526315789473684,0.0
729,7,6,1,0,1.98,3,1,0.8571428571428571,0.14285714285714285,0.0
730,11,10,1,0,2.63,3,1,0.9090909090909091,0.09090909090909091,0.0
731,18,17,2,0,2.33,3,1,0.9444444444444444,0.1111111111111111,0.0
732,18,16,0,0,2.82,3,1,0.8888888888888888,0.0,0.0
733,10,9,2,0,1.83,2,1,0.9,0.2,0.0
734,12,11,2,0,1.93,0,1,0.9166666666666666,0.16666666666666666,0.0
735,10,8,1,0,2.1,0,1,0.8,0.1,0.0
736,18,17,2,0,2.91,1,1,0.9444444444444444,0.1111111111111111,0.0
737,16,15,0,0,2.15,3,1,0.9375,0.0,0.0
738,14,13,0,0,1.82,3,1,0.9285714285714286,0.0,0.0
739,19,16,1,0,2.55,0,1,0.8421052631578947,0.05263157894736842,0.0
740,5,3,2,0,2.73,1,1,0.6,0.4,0.0
741,5,4,1,0,2.18,2,1,0.8,0.2,0.0
742,13,12,2,0,1.68,1,1,0.9230769230769231,0.15384615384615385,0.0
743,11,9,2,0,1.96,0,1,0.8181818181818182,0.18181818181818182,0.0
744,18,13,1,0,2.16,3,1,0.7222222222222222,0.05555555555555555,0.0
745,14,10,1,0,2.71,2,1,0.7142857142857143,0.07142857142857142,0.0
746,7,6,1,0,1.54,2,1,0.8571428571428571,0.14285714285714285,0.0
747,17,12,1,0,1.55,3,1,0.7058823529411765,0.058823529411764705,0.0
748,15,13,0,0,1.54,2,1,0.8666666666666667,0.0,0.0
749,10,7,2,0,2.55,3,1,0.7,0.2,0.0
750,8,6,1,0,2.3,2,1,0.75,0.125,0.0
751,12,11,2,0,1.79,1,1,0.9166666666666666,0.16666666666666666,0.0
752,17,14,0,0,1.84,0,1,0.8235294117647058,0.0,0.0
753,9,7,1,0,1.93,3,1,0.7777777777777778,0.1111111111111111,0.0
754,18,14,2,0,2.64,3,1,0.7777777777777778,0.1111111111111111,0.0
755,19,17,2,0,1.82,2,1,0.8947368421052632,0.10526315789473684,0.0
756,9,8,2,0,2.6,3,1,0.8888888888888888,0.2222222222222222,0.0
757,6,5,1,0,2.38,3,1,0.8333333333333334,0.16666666666666666,0.0
758,6,4,2,0,2.02,0,1,0.6666666666666666,0.3333333333333333,0.0
759,19,17,0,0,2.47,2,1,0.8947368421052632,0.0,0.0
760,19,14,0,0,2.1,1,1,0.7368421052631579,0.0,0.0
761,18,15,0,0,1.91,3,1,0.8333333333333334,0.0,0.0
762,14,10,1,0,2.97,3,1,0.7142857142857143,0.07142857142857142,0.0
763,7,5,0,0,2.98,2,1,0.7142857142857143,0.0,0.0
764,15,14,1,0,2.5,3,1,0.9333333333333333,0.06666666666666667,0.0
765,18,17,2,0,1.69,0,1,0.9444444444444444,0.1111111111111111,0.0
766,11,9,2,0,2.21,2,1,0.8181818181818182,0.18181818181818182,0.0
767,5,3,0,0,2.4,1,1,0.6,0.0,0.0
768,7,6,2,1,2.95,2,1,0.8571428571428571,0.2857142857142857,0.14285714285714285
769,7,6,2,0,2.65,1,1,0.8571428571428571,0.2857142857142857,0.0
