citizen_id,total_reports,valid_reports,invalid_reports,duplicate_reports,fake_image_count,avg_severity_reported,reports_last_30_days,trust_label,valid_ratio,duplicate_rate,fake_image_ratio
370,8,7,1,1,0,3.37,1,1,0.875,0.125,0.0
371,5,4,1,1,0,2.77,1,1,0.8,0.2,0.0
372,10,8,2,1,0,1.19,1,1,0.8,0.1,0.0
373,6,5,1,1,0,3.42,2,1,0.8333333333333334,0.16666666666666666,0.0
374,8,6,2,0,0,1.96,0,1,0.75,0.0,0.0
375,17,15,2,0,0,1.93,1,1,0.8823529411764706,0.0,0.0
376,7,5,2,1,0,2.11,2,1,0.7142857142857143,0.14285714285714285,0.0
377,18,15,3,0,0,1.26,0,1,0.8333333333333334,0.0,0.0
378,13,12,1,0,0,3.06,2,1,0.9230769230769231,0.0,0.0
379,15,13,2,0,0,1.58,1,1,0.8666666666666667,0.0,0.0
380,15,14,1,0,0,3.41,0,1,0.9333333333333333,0.0,0.0
381,12,9,3,0,0,2.05,2,1,0.75,0.0,0.0
382,15,13,2,0,0,2.11,0,1,0.8666666666666667,0.0,0.0
383,15,12,3,1,0,1.57,1,1,0.8,0.06666666666666667,0.0
384,17,15,2,1,0,2.63,0,1,0.8823529411764706,0.058823529411764705,0.0
385,16,13,3,0,0,3.42,2,1,0.8125,0.0,0.0
386,18,14,4,0,0,2.94,0,1,0.7777777777777778,0.0,0.0
387,19,17,2,1,0,2.9,1,1,0.8947368421052632,0.05263157894736842,0.0
388,7,5,2,1,0,3.28,0,1,0.7142857142857143,0.14285714285714285,0.0
389,14,13,1,1,0,2.16,1,1,0.9285714285714286,0.07142857142857142,0.0
390,18,15,3,0,0,2.52,0,1,0.8333333333333334,0.0,0.0
391,8,7,1,0,0,1.56,1,1,0.875,0.0,0.0
392,16,14,2,1,0,1.81,1,1,0.875,0.0625,0.0
393,6,5,1,1,0,3.46,2,1,0.8333333333333334,0.16666666666666666,0.0
394,5,4,1,1,0,1.18,0,1,0.8,0.2,0.0
395,6,5,1,0,0,2.8,2,1,0.8333333333333334,0.0,0.0
396,15,12,3,0,0,3.38,0,1,0.8,0.0,0.0
397,13,12,1,1,0,1.26,2,1,0.9230769230769231,0.07692307692307693,0.0
398,5,4,1,1,0,2.43,0,1,0.8,0.2,0.0
399,19,18,1,1,0,1.53,1,1,0.9473684210526315,0.05263157894736842,0.0
400,5,4,1,1,0,1.82,1,1,0.8,0.2,0.0
401,6,4,2,0,0,1.88,0,1,0.6666666666666666,0.0,0.0
402,5,4,1,0,0,1.99,1,1,0.8,0.0,0.0
403,6,5,1,0,0,2.72,1,1,0.8333333333333334,0.0,0.0
404,6,4,2,1,0,1.42,1,1,0.6666666666666666,0.16666666666666666,0.0
405,5,4,1,1,0,1.31,2,1,0.8,0.2,0.0
406,15,13,2,0,0,2.54,1,1,0.8666666666666667,0.0,0.0
407,19,18,1,0,0,3.34,1,1,0.9473684210526315,0.0,0.0
408,12,10,2,1,0,2.96,1,1,0.8333333333333334,0.08333333333333333,0.0
409,19,17,2,0,0,2.65,2,1,0.8947368421052632,0.0,0.0
410,8,7,1,1,0,2.13,1,1,0.875,0.125,0.0
411,7,5,2,0,0,2.1,1,1,0.7142857142857143,0.0,0.0
412,6,5,1,1,0,2.63,2,1,0.8333333333333334,0.16666666666666666,0.0
413,13,10,3,0,0,1.82,1,1,0.7692307692307693,0.0,0.0
414,18,17,1,0,0,2.97,0,1,0.9444444444444444,0.0,0.0
415,11,10,1,1,0,1.05,1,1,0.9090909090909091,0.09090909090909091,0.0
416,7,6,1,0,0,2.23,0,1,0.8571428571428571,0.0,0.0
417,16,13,3,0,0,1.55,2,1,0.8125,0.0,0.0
418,10,8,2,0,0,3.1,0,1,0.8,0.0,0.0
419,5,4,1,1,0,2.82,0,1,0.8,0.2,0.0
420,17,16,1,1,0,1.86,0,1,0.9411764705882353,0.058823529411764705,0.0
421,16,13,3,1,0,3.17,1,1,0.8125,0.0625,0.0
422,13,11,2,0,0,2.22,1,1,0.8461538461538461,0.0,0.0
423,6,4,2,1,0,2.64,1,1,0.6666666666666666,0.16666666666666666,0.0
424,7,5,2,1,0,1.9,1,1,0.7142857142857143,0.14285714285714285,0.0
425,7,5,2,1,0,2.83,0,1,0.7142857142857143,0.14285714285714285,0.0
426,7,6,1,1,0,1.45,1,1,0.8571428571428571,0.14285714285714285,0.0
427,16,13,3,1,0,1.45,1,1,0.8125,0.0625,0.0
428,9,8,1,0,0,1.62,0,1,0.8888888888888888,0.0,0.0
429,16,12,4,0,0,2.29,1,1,0.75,0.0,0.0
430,13,11,2,0,0,2.63,1,1,0.8461538461538461,0.0,0.0
431,13,10,3,1,0,3.14,1,1,0.7692307692307693,0.07692307692307693,0.0
432,9,7,2,0,0,1.59,0,1,0.7777777777777778,0.0,0.0
433,19,17,2,1,0,2.11,2,1,0.8947368421052632,0.05263157894736842,0.0
434,14,11,3,1,0,1.36,1,1,0.7857142857142857,0.07142857142857142,0.0
435,9,8,1,1,0,3.37,2,1,0.8888888888888888,0.1111111111111111,0.0
436,13,11,2,1,0,2.51,0,1,0.8461538461538461,0.07692307692307693,0.0
437,19,15,4,1,0,2.95,0,1,0.7894736842105263,0.05263157894736842,0.0
438,12,11,1,0,0,1.51,1,1,0.9166666666666666,0.0,0.0
439,17,16,1,1,0,1.14,1,1,0.9411764705882353,0.058823529411764705,0.0
440,19,15,4,1,0,1.1,1,1,0.7894736842105263,0.05263157894736842,0.0
441,11,10,1,1,0,3.33,0,1,0.9090909090909091,0.09090909090909091,0.0
442,9,7,2,0,0,1.1,2,1,0.7777777777777778,0.0,0.0
443,14,11,3,1,0,1.01,2,1,0.7857142857142857,0.07142857142857142,0.0
444,6,4,2,1,0,3.17,0,1,0.6666666666666666,0.16666666666666666,0.0
445,19,18,1,0,0,2.22,2,1,0.9473684210526315,0.0,0.0
446,16,13,3,1,0,1.07,2,1,0.8125,0.0625,0.0
447,17,16,1,1,0,1.5,1,1,0.9411764705882353,0.058823529411764705,0.0
448,11,9,2,0,0,2.83,0,1,0.8181818181818182,0.0,0.0
449,17,16,1,1,0,3.41,0,1,0.9411764705882353,0.058823529411764705,0.0
450,19,16,3,0,0,3.45,2,1,0.8421052631578947,0.0,0.0
451,15,13,2,1,0,1.61,1,1,0.8666666666666667,0.06666666666666667,0.0
452,14,13,1,1,0,1.08,0,1,0.9285714285714286,0.07142857142857142,0.0
453,12,9,3,1,0,2.5,0,1,0.75,0.08333333333333333,0.0
454,19,18,1,1,0,2.67,0,1,0.9473684210526315,0.05263157894736842,0.0
455,13,11,2,1,0,3.5,1,1,0.8461538461538461,0.07692307692307693,0.0
456,10,8,2,0,0,2.02,0,1,0.8,0.0,0.0
457,17,13,4,0,0,1.72,0,1,0.7647058823529411,0.0,0.0
458,15,13,2,0,0,1.82,1,1,0.8666666666666667,0.0,0.0
459,10,8,2,1,0,2.91,1,1,0.8,0.1,0.0
460,13,12,1,0,0,3.04,0,1,0.9230769230769231,0.0,0.0
461,12,10,2,1,0,1.01,2,1,0.8333333333333334,0.08333333333333333,0.0
462,19,15,4,1,0,1.99,1,1,0.7894736842105263,0.05263157894736842,0.0
463,9,7,2,1,0,2.12,0,1,0.7777777777777778,0.1111111111111111,0.0
464,5,4,1,1,0,2.11,0,1,0.8,0.2,0.0
465,10,9,1,0,0,1.42,2,1,0.9,0.0,0.0
466,18,15,3,1,0,2.25,1,1,0.8333333333333334,0.05555555555555555,0.0
467,9,8,1,1,0,2.2,1,1,0.8888888888888888,0.1111111111111111,0.0
468,9,7,2,1,0,1.95,0,1,0.7777777777777778,0.1111111111111111,0.0
469,6,5,1,0,0,2.33,2,1,0.8333333333333334,0.0,0.0
470,19,17,2,1,0,3.03,2,1,0.8947368421052632,0.05263157894736842,0.0
471,6,5,1,0,0,1.05,2,1,0.8333333333333334,0.0,0.0
472,11,10,1,0,0,1.18,2,1,0.9090909090909091,0.0,0.0
473,19,15,4,1,0,1.95,2,1,0.7894736842105263,0.05263157894736842,0.0
474,8,6,2,0,0,1.49,1,1,0.75,0.0,0.0
475,18,14,4,1,0,1.71,0,1,0.7777777777777778,0.05555555555555555,0.0
476,15,12,3,0,0,2.45,2,1,0.8,0.0,0.0
477,14,12,2,1,0,1.68,1,1,0.8571428571428571,0.07142857142857142,0.0
478,8,7,1,0,0,1.45,1,1,0.875,0.0,0.0
479,19,18,1,1,0,2.31,2,1,0.9473684210526315,0.05263157894736842,0.0
480,11,10,1,1,0,2.42,0,1,0.9090909090909091,0.09090909090909091,0.0
481,14,12,2,0,0,2.38,1,1,0.8571428571428571,0.0,0.0
482,12,9,3,1,0,3.38,2,1,0.75,0.08333333333333333,0.0
483,11,9,2,1,0,3.21,0,1,0.8181818181818182,0.09090909090909091,0.0
484,13,11,2,0,0,2.53,2,1,0.8461538461538461,0.0,0.0
485,14,11,3,0,0,3.25,1,1,0.7857142857142857,0.0,0.0
486,5,4,1,1,0,2.95,2,1,0.8,0.2,0.0
487,6,5,1,0,0,2.67,2,1,0.8333333333333334,0.0,0.0
488,6,4,2,1,0,2.13,1,1,0.6666666666666666,0.16666666666666666,0.0
489,6,4,2,0,0,2.84,0,1,0.6666666666666666,0.0,0.0
490,6,4,2,0,0,1.24,0,1,0.6666666666666666,0.0,0.0
491,9,7,2,0,0,2.37,2,1,0.7777777777777778,0.0,0.0
492,14,11,3,1,0,2.49,0,1,0.7857142857142857,0.07142857142857142,0.0
493,18,14,4,1,0,2.49,2,1,0.7777777777777778,0.05555555555555555,0.0
494,6,4,2,1,0,2.11,1,1,0.6666666666666666,0.16666666666666666,0.0
495,13,10,3,0,0,1.85,2,1,0.7692307692307693,0.0,0.0
496,18,16,2,1,0,1.84,1,1,0.8888888888888888,0.05555555555555555,0.0
497,11,8,3,1,0,3.24,0,1,0.7272727272727273,0.09090909090909091,0.0
498,7,5,2,1,0,1.57,0,1,0.7142857142857143,0.14285714285714285,0.0
499,13,12,1,1,0,2.3,0,1,0.9230769230769231,0.07692307692307693,0.0
500,6,5,1,0,0,2.6,2,1,0.8333333333333334,0.0,0.0
501,12,10,2,1,0,2.7,1,1,0.8333333333333334,0.08333333333333333,0.0
502,16,12,4,1,0,1.48,2,1,0.75,0.0625,0.0
503,6,4,2,1,0,1.91,1,1,0.6666666666666666,0.16666666666666666,0.0
504,7,6,1,0,0,1.83,1,1,0.8571428571428571,0.0,0.0
505,10,9,1,1,0,1.44,0,1,0.9,0.1,0.0
506,19,17,2,0,0,2.34,2,1,0.8947368421052632,0.0,0.0
507,18,15,3,0,0,2.89,2,1,0.8333333333333334,0.0,0.0
508,5,4,1,1,0,3.32,2,1,0.8,0.2,0.0
509,17,15,2,1,0,1.38,2,1,0.8823529411764706,0.058823529411764705,0.0
510,9,8,1,1,0,3.11,0,1,0.8888888888888888,0.1111111111111111,0.0
511,9,8,1,1,0,1.22,1,1,0.8888888888888888,0.1111111111111111,0.0
512,11,8,3,0,0,1.4,1,1,0.7272727272727273,0.0,0.0
513,17,14,3,1,0,1.57,0,1,0.8235294117647058,0.058823529411764705,0.0
514,17,14,3,0,0,1.87,0,1,0.8235294117647058,0.0,0.0
515,13,10,3,0,0,3.06,2,1,0.7692307692307693,0.0,0.0
516,18,16,2,1,0,2.29,1,1,0.8888888888888888,0.05555555555555555,0.0
517,7,6,1,0,0,3.48,2,1,0.8571428571428571,0.0,0.0
518,9,8,1,1,0,1.99,2,1,0.8888888888888888,0.1111111111111111,0.0
519,10,9,1,0,0,2.69,2,1,0.9,0.0,0.0
520,14,12,2,1,0,1.35,1,1,0.8571428571428571,0.07142857142857142,0.0
521,11,9,2,0,0,2.01,2,1,0.8181818181818182,0.0,0.0
522,6,4,2,1,0,1.87,2,1,0.6666666666666666,0.16666666666666666,0.0
523,8,7,1,1,0,3.06,1,1,0.875,0.125,0.0
524,13,10,3,1,0,3.31,0,1,0.7692307692307693,0.07692307692307693,0.0
525,18,14,4,1,0,3.07,1,1,0.7777777777777778,0.05555555555555555,0.0
526,8,6,2,0,0,3.06,0,1,0.75,0.0,0.0
527,17,13,4,1,0,1.06,0,1,0.7647058823529411,0.058823529411764705,0.0
528,13,12,1,1,0,2.37,0,1,0.9230769230769231,0.07692307692307693,0.0
529,16,12,4,0,0,3.19,1,1,0.75,0.0,0.0
530,17,16,1,0,0,1.0,1,1,0.9411764705882353,0.0,0.0
531,15,13,2,1,0,1.38,2,1,0.8666666666666667,0.06666666666666667,0.0
532,7,5,2,0,0,2.15,1,1,0.7142857142857143,0.0,0.0
533,6,5,1,0,0,1.14,1,1,0.8333333333333334,0.0,0.0
534,12,11,1,0,0,1.6,2,1,0.9166666666666666,0.0,0.0
535,7,5,2,0,0,1.66,1,1,0.7142857142857143,0.0,0.0
536,11,8,3,1,0,1.57,2,1,0.7272727272727273,0.09090909090909091,0.0
537,9,7,2,1,0,2.56,0,1,0.7777777777777778,0.1111111111111111,0.0
538,16,13,3,0,0,1.33,1,1,0.8125,0.0,0.0
539,8,6,2,1,0,1.89,0,1,0.75,0.125,0.0
540,15,13,2,1,0,2.83,2,1,0.8666666666666667,0.06666666666666667,0.0
541,10,8,2,1,0,2.04,2,1,0.8,0.1,0.0
542,15,12,3,1,0,1.65,1,1,0.8,0.06666666666666667,0.0
543,14,13,1,1,0,2.55,2,1,0.9285714285714286,0.07142857142857142,0.0
544,17,13,4,1,0,2.57,1,1,0.7647058823529411,0.058823529411764705,0.0
545,9,8,1,0,0,1.11,0,1,0.8888888888888888,0.0,0.0
546,5,4,1,0,0,2.37,0,1,0.8,0.0,0.0
547,19,15,4,1,0,1.37,2,1,0.7894736842105263,0.05263157894736842,0.0
548,18,17,1,1,0,2.19,1,1,0.9444444444444444,0.05555555555555555,0.0
549,13,10,3,1,0,2.15,0,1,0.7692307692307693,0.07692307692307693,0.0
550,9,8,1,0,0,3.39,0,1,0.8888888888888888,0.0,0.0
551,5,4,1,1,0,3.36,0,1,0.8,0.2,0.0
552,6,5,1,1,0,1.7,0,1,0.8333333333333334,0.16666666666666666,0.0
553,6,5,1,1,0,3.06,0,1,0.8333333333333334,0.16666666666666666,0.0
554,11,9,2,1,0,2.13,2,1,0.8181818181818182,0.09090909090909091,0.0
555,5,4,1,0,0,1.17,0,1,0.8,0.0,0.0
556,12,9,3,0,0,2.84,0,1,0.75,0.0,0.0
557,5,4,1,0,0,1.12,0,1,0.8,0.0,0.0
558,12,9,3,0,0,2.65,2,1,0.75,0.0,0.0
559,7,6,1,0,0,3.39,0,1,0.8571428571428571,0.0,0.0
560,9,8,1,1,0,1.74,2,1,0.8888888888888888,0.1111111111111111,0.0
561,15,14,1,0,0,2.96,2,1,0.9333333333333333,0.0,0.0
562,7,5,2,1,0,2.37,0,1,0.7142857142857143,0.14285714285714285,0.0
563,10,9,1,1,0,1.05,1,1,0.9,0.1,0.0
564,16,12,4,0,0,3.44,0,1,0.75,0.0,0.0
565,19,16,3,0,0,1.64,0,1,0.8421052631578947,0.0,0.0
566,8,7,1,0,0,3.4,0,1,0.875,0.0,0.0
567,11,9,2,0,0,1.81,1,1,0.8181818181818182,0.0,0.0
568,8,7,1,0,0,2.5,1,1,0.875,0.0,0.0
569,9,8,1,0,0,1.32,1,1,0.8888888888888888,0.0,0.0
570,19,15,4,1,0,1.56,1,1,0.7894736842105263,0.05263157894736842,0.0
571,13,12,1,1,0,2.53,1,1,0.9230769230769231,0.07692307692307693,0.0
572,10,9,1,1,0,2.69,0,1,0.9,0.1,0.0
573,7,6,1,0,0,1.71,0,1,0.8571428571428571,0.0,0.0
574,18,16,2,0,0,1.65,0,1,0.8888888888888888,0.0,0.0
575,19,16,3,0,0,1.55,0,1,0.8421052631578947,0.0,0.0
576,18,17,1,1,0,2.94,1,1,0.9444444444444444,0.05555555555555555,0.0
577,16,15,1,0,0,2.88,1,1,0.9375,0.0,0.0
578,13,11,2,1,0,2.82,0,1,0.8461538461538461,0.07692307692307693,0.0
579,6,4,2,0,0,1.23,2,1,0.6666666666666666,0.0,0.0
580,6,4,2,0,0,1.38,2,1,0.6666666666666666,0.0,0.0
581,16,12,4,1,0,2.9,2,1,0.75,0.0625,0.0
582,5,4,1,1,0,1.74,2,1,0.8,0.2,0.0
583,7,5,2,0,0,3.18,1,1,0.7142857142857143,0.0,0.0
584,19,15,4,1,0,1.4,0,1,0.7894736842105263,0.05263157894736842,0.0
585,14,12,2,1,0,2.85,0,1,0.8571428571428571,0.07142857142857142,0.0
586,7,5,2,1,0,2.0,2,1,0.7142857142857143,0.14285714285714285,0.0
587,14,12,2,0,0,2.39,0,1,0.8571428571428571,0.0,0.0
588,18,16,2,0,0,2.72,2,1,0.8888888888888888,0.0,0.0
589,17,13,4,1,0,3.12,1,1,0.7647058823529411,0.058823529411764705,0.0
590,14,12,2,1,0,1.03,0,1,0.8571428571428571,0.07142857142857142,0.0
591,13,11,2,0,0,2.7,0,1,0.8461538461538461,0.0,0.0
592,7,5,2,0,0,3.19,1,1,0.7142857142857143,0.0,0.0
593,9,8,1,1,0,2.12,2,1,0.8888888888888888,0.1111111111111111,0.0
594,8,7,1,1,0,2.48,1,1,0.875,0.125,0.0
595,9,8,1,0,0,2.74,1,1,0.8888888888888888,0.0,0.0
596,9,8,1,1,0,1.89,1,1,0.8888888888888888,0.1111111111111111,0.0
597,13,10,3,1,0,2.47,0,1,0.7692307692307693,0.07692307692307693,0.0
598,8,6,2,1,0,1.16,2,1,0.75,0.125,0.0
599,14,13,1,1,0,2.22,1,1,0.9285714285714286,0.07142857142857142,0.0
600,18,15,3,0,0,1.06,2,1,0.8333333333333334,0.0,0.0
601,7,5,2,0,0,1.37,1,1,0.7142857142857143,0.0,0.0
602,12,9,3,1,0,3.45,1,1,0.75,0.08333333333333333,0.0
603,9,7,2,1,0,2.1,2,1,0.7777777777777778,0.1111111111111111,0.0
604,8,7,1,0,0,2.09,0,1,0.875,0.0,0.0
605,6,4,2,1,0,2.5,0,1,0.6666666666666666,0.16666666666666666,0.0
606,15,14,1,0,0,3.33,0,1,0.9333333333333333,0.0,0.0
607,17,13,4,0,0,2.59,1,1,0.7647058823529411,0.0,0.0
608,19,17,2,0,0,3.48,1,1,0.8947368421052632,0.0,0.0
609,16,14,2,0,0,3.38,0,1,0.875,0.0,0.0
610,9,7,2,1,0,3.45,0,1,0.7777777777777778,0.1111111111111111,0.0
611,7,5,2,0,0,2.46,0,1,0.7142857142857143,0.0,0.0
612,10,8,2,1,0,3.32,0,1,0.8,0.1,0.0
613,7,5,2,0,0,3.13,1,1,0.7142857142857143,0.0,0.0
614,14,13,1,0,0,2.15,0,1,0.9285714285714286,0.0,0.0
615,8,6,2,0,0,3.34,1,1,0.75,0.0,0.0
616,8,7,1,1,0,2.82,1,1,0.875,0.125,0.0
617,6,4,2,0,0,1.02,0,1,0.6666666666666666,0.0,0.0
618,13,11,2,1,0,2.88,0,1,0.8461538461538461,0.07692307692307693,0.0
619,12,9,3,1,0,1.17,0,1,0.75,0.08333333333333333,0.0
620,16,13,3,1,0,1.65,1,1,0.8125,0.0625,0.0
621,7,5,2,1,0,1.62,1,1,0.7142857142857143,0.14285714285714285,0.0
622,10,8,2,1,0,2.94,0,1,0.8,0.1,0.0
623,16,12,4,0,0,1.16,2,1,0.75,0.0,0.0
624,14,13,1,0,0,2.33,0,1,0.9285714285714286,0.0,0.0
625,5,4,1,0,0,1.22,2,1,0.8,0.0,0.0
626,19,16,3,1,0,3.41,2,1,0.8421052631578947,0.05263157894736842,0.0
627,19,18,1,0,0,1.13,0,1,0.9473684210526315,0.0,0.0
628,16,15,1,1,0,2.83,1,1,0.9375,0.0625,0.0
629,14,11,3,1,0,2.64,0,1,0.7857142857142857,0.07142857142857142,0.0
630,14,11,3,1,0,2.16,0,1,0.7857142857142857,0.07142857142857142,0.0
631,13,10,3,1,0,1.46,0,1,0.7692307692307693,0.07692307692307693,0.0
632,5,4,1,1,0,1.56,0,1,0.8,0.2,0.0
633,14,11,3,0,0,2.4,1,1,0.7857142857142857,0.0,0.0
634,5,4,1,1,0,1.57,0,1,0.8,0.2,0.0
635,16,13,3,0,0,2.98,0,1,0.8125,0.0,0.0
636,5,4,1,0,0,1.2,1,1,0.8,0.0,0.0
637,10,9,1,0,0,1.41,1,1,0.9,0.0,0.0
638,6,5,1,1,0,2.67,0,1,0.8333333333333334,0.16666666666666666,0.0
639,6,5,1,1,0,2.63,2,1,0.8333333333333334,0.16666666666666666,0.0
640,10,9,1,1,0,2.28,2,1,0.9,0.1,0.0
641,16,14,2,1,0,1.13,2,1,0.875,0.0625,0.0
642,19,15,4,1,0,3.18,2,1,0.7894736842105263,0.05263157894736842,0.0
643,14,13,1,1,0,2.89,1,1,0.9285714285714286,0.07142857142857142,0.0
644,19,18,1,1,0,2.65,0,1,0.9473684210526315,0.05263157894736842,0.0
645,8,7,1,1,0,3.37,2,1,0.875,0.125,0.0
646,12,10,2,1,0,2.39,1,1,0.8333333333333334,0.08333333333333333,0.0
647,6,4,2,1,0,1.86,1,1,0.6666666666666666,0.16666666666666666,0.0
648,16,12,4,1,0,1.26,2,1,0.75,0.0625,0.0
649,8,6,2,0,0,1.95,2,1,0.75,0.0,0.0
650,7,5,2,0,0,1.51,2,1,0.7142857142857143,0.0,0.0
651,14,11,3,1,0,2.59,0,1,0.7857142857142857,0.07142857142857142,0.0
652,11,8,3,0,0,3.29,2,1,0.7272727272727273,0.0,0.0
653,12,10,2,1,0,2.98,1,1,0.8333333333333334,0.08333333333333333,0.0
654,11,10,1,0,0,3.24,2,1,0.9090909090909091,0.0,0.0
655,15,13,2,0,0,1.08,0,1,0.8666666666666667,0.0,0.0
656,12,9,3,1,0,1.78,2,1,0.75,0.08333333333333333,0.0
657,18,15,3,1,0,3.14,1,1,0.8333333333333334,0.05555555555555555,0.0
658,13,12,1,1,0,3.42,2,1,0.9230769230769231,0.07692307692307693,0.0
659,19,15,4,0,0,2.67,0,1,0.7894736842105263,0.0,0.0
660,17,14,3,1,0,3.45,1,1,0.8235294117647058,0.058823529411764705,0.0
661,15,14,1,1,0,2.72,2,1,0.9333333333333333,0.06666666666666667,0.0
662,7,5,2,1,0,3.06,0,1,0.7142857142857143,0.14285714285714285,0.0
663,14,12,2,1,0,3.43,0,1,0.8571428571428571,0.07142857142857142,0.0
664,16,12,4,0,0,2.35,1,1,0.75,0.0,0.0
665,7,6,1,1,0,2.18,0,1,0.8571428571428571,0.14285714285714285,0.0
666,19,18,1,1,0,1.89,0,1,0.9473684210526315,0.05263157894736842,0.0
667,6,5,1,0,0,1.43,1,1,0.8333333333333334,0.0,0.0
668,9,8,1,1,0,1.25,1,1,0.8888888888888888,0.1111111111111111,0.0
669,9,7,2,1,0,1.87,1,1,0.7777777777777778,0.1111111111111111,0.0
670,19,16,3,1,0,2.63,2,1,0.8421052631578947,0.05263157894736842,0.0
671,10,8,2,0,0,3.11,2,1,0.8,0.0,0.0
672,15,14,1,0,0,2.69,0,1,0.9333333333333333,0.0,0.0
673,6,4,2,1,0,1.44,2,1,0.6666666666666666,0.16666666666666666,0.0
674,13,10,3,1,0,1.7,2,1,0.7692307692307693,0.07692307692307693,0.0
675,19,17,2,1,0,2.28,1,1,0.8947368421052632,0.05263157894736842,0.0
676,10,8,2,0,0,1.08,0,1,0.8,0.0,0.0
677,9,7,2,1,0,3.26,1,1,0.7777777777777778,0.1111111111111111,0.0
678,5,4,1,0,0,2.97,0,1,0.8,0.0,0.0
679,17,15,2,1,0,3.27,2,1,0.8823529411764706,0.058823529411764705,0.0
680,15,14,1,0,0,1.28,2,1,0.9333333333333333,0.0,0.0
681,12,10,2,1,0,3.16,1,1,0.8333333333333334,0.08333333333333333,0.0
682,12,10,2,0,0,3.44,2,1,0.8333333333333334,0.0,0.0
683,18,16,2,1,0,1.11,0,1,0.8888888888888888,0.05555555555555555,0.0
684,12,10,2,1,0,1.7,1,1,0.8333333333333334,0.08333333333333333,0.0
685,13,12,1,1,0,3.07,2,1,0.9230769230769231,0.07692307692307693,0.0
686,7,5,2,1,0,3.41,0,1,0.7142857142857143,0.14285714285714285,0.0
687,19,15,4,0,0,2.33,2,1,0.7894736842105263,0.0,0.0
688,7,5,2,1,0,1.55,1,1,0.7142857142857143,0.14285714285714285,0.0
689,9,7,2,1,0,1.6,0,1,0.7777777777777778,0.1111111111111111,0.0
690,5,4,1,1,0,3.06,0,1,0.8,0.2,0.0
691,9,7,2,0,0,2.83,2,1,0.7777777777777778,0.0,0.0
692,13,12,1,1,0,2.67,1,1,0.9230769230769231,0.07692307692307693,0.0
693,18,15,3,0,0,2.57,2,1,0.8333333333333334,0.0,0.0
694,17,14,3,0,0,2.07,1,1,0.8235294117647058,0.0,0.0
695,15,13,2,1,0,2.3,0,1,0.8666666666666667,0.06666666666666667,0.0
696,9,8,1,1,0,2.5,0,1,0.8888888888888888,0.1111111111111111,0.0
697,5,4,1,0,0,2.31,0,1,0.8,0.0,0.0
698,13,12,1,0,0,3.2,1,1,0.9230769230769231,0.0,0.0
699,5,4,1,1,0,2.74,0,1,0.8,0.2,0.0
700,12,10,2,1,0,2.93,1,1,0.8333333333333334,0.08333333333333333,0.0
701,13,12,1,1,0,1.43,0,1,0.9230769230769231,0.07692307692307693,0.0
702,9,7,2,1,0,2.76,0,1,0.7777777777777778,0.1111111111111111,0.0
703,8,6,2,0,0,2.97,1,1,0.75,0.0,0.0
704,7,6,1,1,0,1.68,1,1,0.8571428571428571,0.14285714285714285,0.0
705,15,14,1,0,0,1.67,0,1,0.9333333333333333,0.0,0.0
706,10,9,1,1,0,1.01,0,1,0.9,0.1,0.0
707,17,16,1,1,0,3.27,1,1,0.9411764705882353,0.058823529411764705,0.0
708,7,6,1,1,0,2.13,0,1,0.8571428571428571,0.14285714285714285,0.0
709,17,13,4,0,0,2.53,1,1,0.7647058823529411,0.0,0.0
710,17,16,1,1,0,2.29,0,1,0.9411764705882353,0.058823529411764705,0.0
711,10,8,2,1,0,1.55,0,1,0.8,0.1,0.0
712,15,12,3,1,0,3.01,2,1,0.8,0.06666666666666667,0.0
713,5,4,1,1,0,1.99,1,1,0.8,0.2,0.0
714,10,9,1,0,0,3.04,0,1,0.9,0.0,0.0
715,5,4,1,0,0,1.28,0,1,0.8,0.0,0.0
716,7,5,2,0,0,3.19,2,1,0.7142857142857143,0.0,0.0
717,17,16,1,0,0,3.48,1,1,0.9411764705882353,0.0,0.0
718,17,15,2,1,0,1.99,0,1,0.8823529411764706,0.058823529411764705,0.0
719,16,14,2,1,0,2.79,0,1,0.875,0.0625,0.0
720,16,12,4,1,0,3.06,0,1,0.75,0.0625,0.0
721,11,9,2,0,0,2.59,0,1,0.8181818181818182,0.0,0.0
722,11,9,2,0,0,1.15,2,1,0.8181818181818182,0.0,0.0
723,19,18,1,1,0,1.29,1,1,0.9473684210526315,0.05263157894736842,0.0
724,18,14,4,0,0,1.23,1,1,0.7777777777777778,0.0,0.0
725,19,18,1,1,0,1.18,0,1,0.9473684210526315,0.05263157894736842,0.0
726,14,13,1,0,0,3.35,0,1,0.9285714285714286,0.0,0.0
727,19,15,4,0,0,1.9,1,1,0.7894736842105263,0.0,0.0
728,15,12,3,1,0,2.59,1,1,0.8,0.06666666666666667,0.0
729,10,8,2,0,0,3.18,2,1,0.8,0.0,0.0
730,8,7,1,0,0,3.26,0,1,0.875,0.0,0.0
731,10,8,2,1,0,1.36,1,1,0.8,0.1,0.0
732,5,4,1,0,0,2.33,1,1,0.8,0.0,0.0
733,15,12,3,0,0,2.0,0,1,0.8,0.0,0.0
734,9,7,2,1,0,1.54,0,1,0.7777777777777778,0.1111111111111111,0.0
735,13,12,1,1,0,1.17,0,1,0.9230769230769231,0.07692307692307693,0.0
736,9,8,1,0,0,2.01,1,1,0.8888888888888888,0.0,0.0
