incident_id,severity_label,severity_score,area_load,available_teams,team_skill_match,historical_team_performance,citizen_trust_score,priority_level,assigned_team,suggested_resources
357,Medium,0.6,0.74,2,0.56,0.71,0.37,P2,Team_A,Medium
358,Low,0.3,0.86,1,0.7,0.76,0.53,P2,Team_A,Medium
359,Medium,0.6,0.52,1,0.9,0.63,0.69,P2,Team_C,Medium
360,Medium,0.6,0.77,4,0.72,0.94,0.96,P2,Team_A,Medium
361,Medium,0.6,0.55,2,0.92,0.9,0.39,P2,Team_C,Medium
362,High,0.9,0.51,2,0.86,0.72,0.89,P2,Team_A,Medium
363,High,0.9,0.64,1,0.72,0.5,0.89,P1,Team_C,High
364,Medium,0.6,0.76,2,0.89,0.88,1.0,P2,Team_B,Medium
365,Medium,0.6,0.86,1,0.69,0.22,0.42,P2,Team_A,Medium
366,Low,0.3,0.78,2,0.89,0.68,0.85,P2,Team_C,Medium
367,Low,0.3,0.32,4,0.9,0.74,0.55,P3,Team_A,Low
368,Low,0.3,0.17,1,0.9,0.87,0.85,P3,Team_A,Low
369,Medium,0.6,0.81,4,0.88,0.55,0.65,P2,Team_C,Medium
370,Medium,0.6,0.26,3,0.91,0.53,0.43,P2,Team_B,Medium
371,High,0.9,0.51,1,0.37,0.44,0.68,P2,Team_A,Medium
372,Medium,0.6,0.86,1,0.89,0.53,0.56,P2,Team_B,Medium
373,High,0.9,0.11,2,0.56,0.85,0.44,P2,Team_A,Medium
374,Medium,0.6,0.67,1,0.92,0.25,0.99,P2,Team_B,Medium
375,Medium,0.6,0.43,4,0.6,0.59,0.91,P2,Team_A,Medium
376,High,0.9,0.7,2,0.65,0.6,0.68,P1,Team_C,High
377,Medium,0.6,0.65,4,0.88,0.47,0.96,P2,Team_B,Medium
378,High,0.9,0.63,3,0.7,0.4,0.74,P1,Team_A,High
379,High,0.9,0.81,2,0.52,0.66,0.59,P1,Team_A,High
380,High,0.9,0.66,1,0.66,0.64,0.54,P1,Team_B,High
381,Low,0.3,0.24,4,0.44,0.93,0.81,P3,Team_C,Low
382,Low,0.3,0.87,2,0.8,0.24,0.49,P2,Team_B,Medium
383,High,0.9,0.75,3,0.52,0.78,0.68,P1,Team_A,High
384,Medium,0.6,0.09,4,0.79,0.54,0.45,P2,Team_A,Medium
385,Low,0.3,0.46,2,0.75,0.35,0.54,P2,Team_A,Medium
386,Low,0.3,0.52,4,0.75,0.56,0.77,P2,Team_A,Medium
387,High,0.9,0.74,4,0.74,0.6,0.98,P1,Team_A,High
388,High,0.9,0.86,3,0.89,0.43,0.5,P1,Team_A,High
389,Low,0.3,0.59,1,0.84,0.89,0.42,P2,Team_A,Medium
390,Low,0.3,0.54,4,0.86,0.2,0.5,P2,Team_A,Medium
391,High,0.9,0.17,2,0.82,0.52,0.45,P2,Team_A,Medium
392,Medium,0.6,0.61,2,0.65,0.54,0.51,P2,Team_B,Medium
393,Medium,0.6,0.2,3,0.78,0.81,0.48,P2,Team_B,Medium
394,Medium,0.6,0.35,3,0.73,0.82,0.59,P2,Team_B,Medium
395,Low,0.3,0.61,3,0.42,0.71,0.58,P2,Team_A,Medium
396,Low,0.3,0.59,3,0.73,0.81,0.31,P2,Team_A,Medium
397,Medium,0.6,0.76,4,0.66,0.56,0.73,P2,Team_B,Medium
398,Low,0.3,0.62,2,0.9,0.77,0.45,P2,Team_B,Medium
399,High,0.9,0.09,1,0.42,0.74,0.31,P2,Team_B,Medium
400,Low,0.3,0.58,3,0.68,0.54,0.6,P2,Team_C,Medium
401,High,0.9,0.53,3,0.67,0.35,0.73,P2,Team_B,Medium
402,Low,0.3,0.55,1,0.81,0.25,0.86,P2,Team_A,Medium
403,Medium,0.6,0.73,4,0.62,0.88,0.85,P2,Team_A,Medium
404,Medium,0.6,0.89,2,0.43,0.63,0.87,P2,Team_B,Medium
405,High,0.9,0.68,4,0.9,0.73,0.41,P1,Team_C,High
406,Low,0.3,0.39,2,0.61,0.33,0.94,P3,Team_C,Low
407,Low,0.3,0.64,2,0.83,0.83,0.63,P2,Team_B,Medium
408,Low,0.3,0.15,3,0.67,0.63,0.64,P3,Team_C,Low
409,High,0.9,0.65,3,0.31,0.62,0.93,P1,Team_A,High
410,Low,0.3,0.65,4,0.95,0.8,0.33,P2,Team_A,Medium
411,Low,0.3,0.14,3,0.97,0.5,0.77,P3,Team_C,Low
412,Medium,0.6,0.45,4,0.63,0.61,0.5,P2,Team_B,Medium
413,High,0.9,0.55,3,0.63,0.44,0.5,P2,Team_A,Medium
414,Medium,0.6,0.64,2,0.4,0.52,0.54,P2,Team_C,Medium
415,Low,0.3,0.19,1,0.71,0.71,0.89,P3,Team_C,Low
416,Low,0.3,0.62,2,0.71,0.66,0.35,P2,Team_B,Medium
417,Medium,0.6,0.5,3,0.65,0.54,0.41,P2,Team_B,Medium
418,Low,0.3,0.6,3,0.68,0.66,0.93,P2,Team_B,Medium
419,Medium,0.6,0.55,3,0.53,0.8,0.35,P2,Team_B,Medium
420,High,0.9,0.12,4,0.42,0.9,0.36,P2,Team_A,Medium
421,Low,0.3,0.47,2,0.84,0.47,0.45,P2,Team_C,Medium
422,Medium,0.6,0.35,1,0.83,0.66,0.84,P2,Team_B,Medium
423,Low,0.3,0.73,2,0.65,0.78,0.92,P2,Team_B,Medium
424,Medium,0.6,0.47,2,0.72,0.78,0.91,P2,Team_A,Medium
425,Medium,0.6,0.71,1,0.54,0.6,0.58,P2,Team_A,Medium
426,Low,0.3,0.44,3,0.83,0.6,0.87,P2,Team_C,Medium
427,Medium,0.6,0.44,2,0.81,0.8,0.93,P2,Team_C,Medium
428,Low,0.3,0.67,1,0.62,0.57,0.9,P2,Team_B,Medium
429,Low,0.3,0.54,4,0.78,0.7,0.85,P2,Team_C,Medium
430,Medium,0.6,0.1,4,0.59,0.82,0.8,P2,Team_A,Medium
431,High,0.9,0.59,3,0.87,0.49,0.32,P2,Team_B,Medium
432,High,0.9,0.45,2,0.5,0.69,0.97,P2,Team_B,Medium
433,Low,0.3,0.62,2,0.86,0.79,0.64,P2,Team_A,Medium
434,Low,0.3,0.87,2,0.75,0.78,0.58,P2,Team_C,Medium
435,Low,0.3,0.47,2,0.87,0.51,0.6,P2,Team_C,Medium
436,Low,0.3,0.24,1,0.85,0.85,0.57,P3,Team_B,Low
437,Medium,0.6,0.08,4,0.95,0.82,0.48,P2,Team_C,Medium
438,Low,0.3,0.17,1,0.79,0.62,0.82,P3,Team_C,Low
439,Low,0.3,0.47,4,0.96,0.82,0.48,P2,Team_A,Medium
440,Low,0.3,0.82,4,0.71,0.94,0.52,P2,Team_C,Medium
441,High,0.9,0.52,3,0.71,0.66,0.39,P2,Team_C,Medium
442,High,0.9,0.24,1,0.99,0.95,0.48,P2,Team_A,Medium
443,High,0.9,0.59,3,0.6,0.97,0.77,P2,Team_B,Medium
444,Medium,0.6,0.64,1,0.68,0.72,0.7,P2,Team_B,Medium
445,Low,0.3,0.18,3,0.71,0.37,0.89,P3,Team_A,Low
446,Medium,0.6,0.25,1,0.98,0.95,0.75,P2,Team_C,Medium
447,Low,0.3,0.74,4,0.72,0.6,0.99,P2,Team_B,Medium
448,High,0.9,0.2,3,0.63,0.27,0.67,P2,Team_B,Medium
449,High,0.9,0.57,1,0.78,0.89,0.79,P2,Team_C,Medium
450,Low,0.3,0.72,3,0.3,0.68,0.81,P2,Team_C,Medium
451,Medium,0.6,0.8,1,0.69,0.32,0.63,P2,Team_A,Medium
452,Low,0.3,0.71,3,0.93,0.61,0.67,P2,Team_B,Medium
453,High,0.9,0.41,3,0.79,0.64,0.38,P2,Team_A,Medium
454,Low,0.3,0.33,1,0.71,0.5,0.89,P3,Team_A,Low
455,Medium,0.6,0.37,4,0.88,0.76,0.49,P2,Team_C,Medium
456,Low,0.3,0.42,2,0.47,0.93,0.59,P2,Team_B,Medium
457,High,0.9,0.82,3,0.72,0.47,0.56,P1,Team_B,High
458,Medium,0.6,0.56,4,0.88,0.89,0.43,P2,Team_C,Medium
459,Low,0.3,0.58,2,0.89,0.63,0.39,P2,Team_A,Medium
460,High,0.9,0.34,1,0.92,0.6,0.56,P2,Team_A,Medium
461,Medium,0.6,0.88,1,0.88,0.64,0.96,P2,Team_B,Medium
462,Low,0.3,0.31,1,0.9,0.74,0.39,P3,Team_A,Low
463,Medium,0.6,0.65,2,0.85,0.56,0.59,P2,Team_B,Medium
464,Medium,0.6,0.73,4,0.66,0.93,0.91,P2,Team_B,Medium
465,Low,0.3,0.3,4,0.54,0.91,0.65,P3,Team_B,Low
466,Medium,0.6,0.88,3,0.39,0.79,0.32,P2,Team_A,Medium
467,Low,0.3,0.61,2,0.68,0.76,0.45,P2,Team_C,Medium
468,High,0.9,0.9,3,0.93,0.8,0.33,P1,Team_C,High
469,Low,0.3,0.23,3,0.89,0.52,0.36,P3,Team_C,Low
470,Low,0.3,0.61,4,0.56,0.81,0.55,P2,Team_C,Medium
471,Medium,0.6,0.36,1,0.66,0.68,0.93,P2,Team_C,Medium
472,High,0.9,0.29,3,0.88,0.55,0.75,P2,Team_B,Medium
473,Low,0.3,0.51,1,0.89,0.8,0.85,P2,Team_C,Medium
474,Low,0.3,0.15,3,0.71,0.45,0.95,P3,Team_A,Low
475,Medium,0.6,0.75,1,0.65,0.7,0.65,P2,Team_C,Medium
476,Low,0.3,0.57,4,0.49,0.77,0.37,P2,Team_B,Medium
477,Low,0.3,0.58,2,0.8,0.72,0.54,P2,Team_A,Medium
478,Medium,0.6,0.85,3,0.7,0.55,0.53,P2,Team_A,Medium
479,Low,0.3,0.79,3,0.73,0.64,0.47,P2,Team_A,Medium
480,Medium,0.6,0.55,4,0.89,0.64,0.94,P2,Team_B,Medium
481,Low,0.3,0.75,4,0.51,0.54,0.78,P2,Team_C,Medium
482,Medium,0.6,0.34,1,0.85,0.7,0.59,P2,Team_A,Medium
483,Medium,0.6,0.62,4,0.48,0.71,0.65,P2,Team_B,Medium
484,Low,0.3,0.78,3,0.74,0.66,0.76,P2,Team_B,Medium
485,Medium,0.6,0.88,3,0.58,0.46,0.31,P2,Team_B,Medium
486,Low,0.3,0.38,4,0.77,0.81,0.96,P3,Team_A,Low
487,Low,0.3,0.5,4,0.43,0.75,0.71,P2,Team_C,Medium
488,Low,0.3,0.27,1,0.72,0.93,0.78,P3,Team_C,Low
489,Low,0.3,0.61,4,0.53,0.78,0.63,P2,Team_C,Medium
490,High,0.9,0.92,2,0.62,0.87,0.32,P1,Team_C,High
491,Low,0.3,0.63,1,0.58,0.83,0.97,P2,Team_B,Medium
492,Low,0.3,0.49,3,0.65,0.61,0.95,P2,Team_C,Medium
493,High,0.9,0.57,2,0.59,0.65,0.38,P2,Team_B,Medium
494,Medium,0.6,0.55,4,0.54,0.36,0.64,P2,Team_A,Medium
495,Low,0.3,0.44,1,0.53,0.59,0.61,P2,Team_C,Medium
496,Low,0.3,0.25,2,0.8,0.75,0.88,P3,Team_C,Low
497,Medium,0.6,0.3,3,0.57,0.68,0.52,P2,Team_C,Medium
498,Medium,0.6,0.02,1,0.81,0.83,0.94,P2,Team_B,Medium
499,Low,0.3,0.11,3,0.7,0.25,0.35,P3,Team_C,Low
500,Low,0.3,0.59,2,0.86,0.36,0.94,P2,Team_C,Medium
501,Medium,0.6,0.66,3,0.69,0.94,0.32,P2,Team_A,Medium
502,High,0.9,0.46,3,0.76,0.63,0.43,P2,Team_A,Medium
503,Low,0.3,0.63,4,0.66,0.73,0.78,P2,Team_B,Medium
504,Low,0.3,0.6,2,0.84,0.98,0.41,P2,Team_B,Medium
505,High,0.9,0.29,3,0.65,0.75,0.53,P2,Team_A,Medium
506,Low,0.3,0.58,4,0.99,0.63,0.75,P2,Team_A,Medium
507,Low,0.3,0.47,3,0.64,0.51,0.93,P2,Team_C,Medium
508,Low,0.3,0.38,2,0.54,0.87,0.62,P3,Team_C,Low
509,Low,0.3,0.51,4,0.74,0.52,0.76,P2,Team_B,Medium
510,Medium,0.6,0.53,2,0.47,0.79,0.46,P2,Team_B,Medium
511,High,0.9,0.78,2,0.5,0.49,0.98,P1,Team_C,High
512,High,0.9,0.25,3,0.91,0.4,0.59,P2,Team_A,Medium
513,Low,0.3,0.27,1,0.81,0.74,0.95,P3,Team_B,Low
514,Medium,0.6,0.24,4,0.93,0.88,0.58,P2,Team_C,Medium
515,Low,0.3,0.32,4,0.94,0.63,0.51,P3,Team_B,Low
516,Medium,0.6,0.43,4,0.95,0.69,0.45,P2,Team_A,Medium
517,High,0.9,0.86,4,0.81,0.66,0.74,P1,Team_A,High
518,Low,0.3,0.38,4,0.77,0.58,0.41,P3,Team_B,Low
519,Medium,0.6,0.64,3,0.8,0.84,0.45,P2,Team_B,Medium
520,Low,0.3,0.8,4,0.79,0.76,0.33,P2,Team_C,Medium
521,Medium,0.6,0.4,3,0.94,0.83,0.93,P2,Team_A,Medium
522,Medium,0.6,0.09,4,0.61,0.92,0.89,P2,Team_B,Medium
523,Low,0.3,0.23,3,0.54,0.25,0.36,P3,Team_B,Low
524,Low,0.3,0.68,4,0.86,0.75,0.71,P2,Team_B,Medium
525,High,0.9,0.4,2,0.67,0.54,0.64,P2,Team_B,Medium
526,High,0.9,0.92,3,0.72,0.33,0.55,P1,Team_C,High
527,Medium,0.6,0.48,3,0.81,0.21,0.87,P2,Team_B,Medium
528,Low,0.3,0.62,2,0.71,0.57,0.94,P2,Team_C,Medium
529,Low,0.3,0.95,4,0.76,0.58,0.66,P2,Team_A,Medium
530,Medium,0.6,0.41,2,0.55,0.6,0.73,P2,Team_B,Medium
531,High,0.9,0.62,4,0.85,0.65,0.7,P1,Team_B,High
532,High,0.9,0.52,2,0.51,0.89,0.84,P2,Team_A,Medium
533,Medium,0.6,0.33,1,0.31,0.59,0.48,P2,Team_A,Medium
534,Medium,0.6,0.33,2,0.65,0.67,0.37,P2,Team_A,Medium
535,Low,0.3,0.73,1,0.29,0.9,0.84,P2,Team_B,Medium
536,High,0.9,0.58,3,0.62,0.43,0.5,P2,Team_B,Medium
537,Low,0.3,0.27,1,0.62,0.8,0.64,P3,Team_A,Low
538,Medium,0.6,0.39,2,0.87,0.94,0.82,P2,Team_C,Medium
539,High,0.9,0.59,1,0.45,0.67,0.44,P2,Team_C,Medium
540,Medium,0.6,0.48,1,0.77,0.61,0.66,P2,Team_A,Medium
541,Medium,0.6,0.72,3,0.59,0.5,0.67,P2,Team_C,Medium
542,Low,0.3,0.61,3,0.58,0.75,0.8,P2,Team_A,Medium
543,Low,0.3,0.27,1,0.51,0.58,0.42,P3,Team_B,Low
544,Medium,0.6,0.68,1,0.91,0.93,0.47,P2,Team_B,Medium
545,High,0.9,0.59,1,0.95,0.9,0.74,P2,Team_C,Medium
546,Medium,0.6,0.59,1,0.68,0.65,0.87,P2,Team_C,Medium
547,Medium,0.6,0.66,4,0.55,0.27,0.65,P2,Team_B,Medium
548,High,0.9,0.33,4,0.72,0.79,0.57,P2,Team_A,Medium
549,Low,0.3,0.76,4,0.53,0.51,0.94,P2,Team_A,Medium
550,Medium,0.6,0.7,3,0.63,0.47,0.53,P2,Team_A,Medium
551,Low,0.3,0.49,2,0.81,0.75,1.0,P2,Team_A,Medium
552,Medium,0.6,0.45,4,0.8,0.36,0.91,P2,Team_B,Medium
553,Medium,0.6,0.69,2,0.45,0.73,0.56,P2,Team_A,Medium
554,Medium,0.6,0.25,3,0.91,0.91,0.87,P2,Team_C,Medium
555,Low,0.3,0.82,1,0.46,0.57,0.38,P2,Team_B,Medium
556,Low,0.3,0.48,3,0.55,0.92,0.65,P2,Team_C,Medium
557,High,0.9,0.66,2,0.78,0.42,0.67,P1,Team_C,High
558,High,0.9,0.09,1,0.83,0.64,0.52,P2,Team_A,Medium
559,Medium,0.6,0.74,1,0.66,0.62,0.45,P2,Team_B,Medium
560,Medium,0.6,0.33,2,0.72,0.67,0.42,P2,Team_B,Medium
561,Medium,0.6,0.2,4,0.5,0.82,0.61,P2,Team_A,Medium
562,Low,0.3,0.47,2,0.97,0.25,0.88,P2,Team_B,Medium
563,Medium,0.6,0.75,1,0.7,0.63,0.93,P2,Team_C,Medium
564,Low,0.3,0.17,4,0.57,0.66,0.66,P3,Team_B,Low
565,High,0.9,0.44,2,0.42,0.57,0.43,P2,Team_B,Medium
566,Medium,0.6,0.45,3,0.69,0.83,0.74,P2,Team_C,Medium
567,Medium,0.6,0.56,4,0.81,0.64,0.65,P2,Team_A,Medium
568,High,0.9,0.14,2,0.77,0.61,0.57,P2,Team_B,Medium
569,Medium,0.6,0.54,4,0.58,0.54,0.85,P2,Team_B,Medium
570,Medium,0.6,0.79,2,0.46,0.71,0.44,P2,Team_B,Medium
571,High,0.9,0.1,2,0.66,0.87,0.82,P2,Team_C,Medium
572,Medium,0.6,0.68,2,0.86,0.81,0.77,P2,Team_C,Medium
573,Medium,0.6,0.56,2,0.56,0.81,0.55,P2,Team_B,Medium
574,Low,0.3,0.07,3,0.7,0.74,0.66,P3,Team_B,Low
575,Low,0.3,0.95,1,0.64,0.51,0.82,P2,Team_C,Medium
576,Medium,0.6,0.08,3,0.93,0.68,0.64,P2,Team_A,Medium
577,Low,0.3,0.57,1,0.51,0.84,0.39,P2,Team_C,Medium
578,Medium,0.6,0.47,3,0.94,0.68,0.76,P2,Team_B,Medium
579,Medium,0.6,0.11,2,0.78,0.74,0.96,P2,Team_B,Medium
580,Low,0.3,0.21,2,0.88,0.7,0.56,P3,Team_A,Low
581,Medium,0.6,0.39,3,0.77,0.85,0.53,P2,Team_C,Medium
582,High,0.9,0.28,4,0.65,0.65,0.91,P2,Team_C,Medium
583,Medium,0.6,0.13,2,0.56,0.55,0.31,P2,Team_C,Medium
584,High,0.9,0.36,3,0.48,0.67,0.3,P2,Team_C,Medium
585,High,0.9,0.72,1,0.85,0.51,0.79,P1,Team_A,High
586,Medium,0.6,0.47,2,0.5,0.9,0.7,P2,Team_C,Medium
587,High,0.9,0.79,3,0.82,0.62,0.8,P1,Team_A,High
588,Low,0.3,0.47,4,0.79,0.24,0.45,P2,Team_C,Medium
589,High,0.9,0.91,1,0.63,0.67,0.91,P1,Team_A,High
590,Medium,0.6,0.65,2,0.99,0.7,0.83,P2,Team_A,Medium
591,High,0.9,0.52,1,0.62,0.55,0.97,P2,Team_C,Medium
592,Low,0.3,0.63,2,0.39,0.45,0.87,P2,Team_A,Medium
593,High,0.9,0.29,1,0.71,0.57,0.79,P2,Team_A,Medium
594,High,0.9,0.91,2,0.79,0.6,0.79,P1,Team_A,High
595,High,0.9,0.52,4,0.76,0.87,1.0,P2,Team_A,Medium
596,Low,0.3,0.68,3,0.77,0.36,0.54,P2,Team_B,Medium
597,High,0.9,0.09,1,0.75,0.64,0.99,P2,Team_B,Medium
598,Medium,0.6,0.45,1,0.92,0.71,0.76,P2,Team_C,Medium
599,Low,0.3,0.73,2,0.83,0.3,0.64,P2,Team_C,Medium
600,Low,0.3,0.09,3,0.46,0.6,0.4,P3,Team_B,Low
601,High,0.9,0.78,4,0.82,0.71,0.56,P1,Team_B,High
602,High,0.9,0.43,3,0.77,0.8,0.88,P2,Team_A,Medium
603,Medium,0.6,0.24,4,0.55,0.69,0.9,P2,Team_C,Medium
604,High,0.9,0.08,3,0.74,0.86,0.66,P2,Team_B,Medium
605,High,0.9,0.4,3,0.66,0.76,0.75,P2,Team_C,Medium
606,Low,0.3,0.45,3,0.85,0.84,0.91,P2,Team_A,Medium
607,Medium,0.6,0.45,4,0.54,0.82,0.31,P2,Team_C,Medium
608,Medium,0.6,0.83,3,0.77,0.63,0.95,P2,Team_A,Medium
609,Low,0.3,0.29,4,0.47,0.73,0.73,P3,Team_C,Low
610,High,0.9,0.41,2,0.75,0.7,0.8,P2,Team_B,Medium
611,Low,0.3,0.68,1,0.43,0.71,0.86,P2,Team_C,Medium
612,Low,0.3,0.24,4,0.82,0.88,0.6,P3,Team_A,Low
613,Medium,0.6,0.2,2,0.53,0.27,0.4,P2,Team_A,Medium
614,Low,0.3,0.27,2,0.66,0.57,0.67,P3,Team_A,Low
615,Medium,0.6,0.36,2,0.86,0.4,0.54,P2,Team_B,Medium
616,High,0.9,0.2,3,0.91,0.62,0.93,P2,Team_C,Medium
617,High,0.9,0.59,3,0.81,0.43,0.64,P2,Team_A,Medium
618,High,0.9,0.07,2,0.95,0.65,0.96,P2,Team_A,Medium
619,Medium,0.6,0.64,2,0.86,0.89,0.51,P2,Team_C,Medium
620,Low,0.3,0.15,4,0.93,0.61,0.49,P3,Team_C,Low
621,Low,0.3,0.19,3,0.83,0.68,0.6,P3,Team_A,Low
622,Medium,0.6,0.65,3,0.82,0.43,0.53,P2,Team_C,Medium
623,Medium,0.6,0.36,3,0.85,0.49,0.86,P2,Team_A,Medium
624,Medium,0.6,0.89,3,0.88,0.82,0.69,P2,Team_C,Medium
625,Medium,0.6,0.21,2,0.67,0.49,0.71,P2,Team_C,Medium
626,High,0.9,0.64,3,0.67,0.77,0.65,P1,Team_C,High
627,Low,0.3,0.28,3,0.82,0.28,0.96,P3,Team_B,Low
628,Low,0.3,0.55,4,0.86,0.76,0.9,P2,Team_B,Medium
629,High,0.9,0.52,1,0.61,0.51,0.75,P2,Team_A,Medium
630,High,0.9,0.3,4,0.51,0.78,0.32,P2,Team_B,Medium
631,High,0.9,0.71,3,0.49,0.56,0.7,P1,Team_C,High
632,Low,0.3,0.84,4,0.81,0.75,0.83,P2,Team_C,Medium
633,Low,0.3,0.95,2,0.75,0.22,0.68,P2,Team_B,Medium
634,Medium,0.6,0.45,4,0.57,0.56,0.44,P2,Team_C,Medium
635,Low,0.3,0.52,3,0.71,0.61,0.99,P2,Team_B,Medium
636,Low,0.3,0.72,4,0.87,0.56,0.71,P2,Team_C,Medium
637,Low,0.3,0.36,1,0.75,0.41,0.79,P3,Team_B,Low
638,Low,0.3,0.27,4,0.69,0.84,0.44,P3,Team_B,Low
639,Medium,0.6,0.67,4,0.71,0.76,0.43,P2,Team_B,Medium
640,Medium,0.6,0.2,1,0.97,0.34,0.3,P2,Team_C,Medium
641,High,0.9,0.73,1,0.69,0.35,0.87,P1,Team_C,High
642,Medium,0.6,0.8,1,0.82,0.74,0.72,P2,Team_A,Medium
643,Low,0.3,0.36,4,0.67,0.6,0.79,P3,Team_B,Low
644,Medium,0.6,0.37,3,0.84,0.62,0.63,P2,Team_B,Medium
645,Medium,0.6,0.3,4,0.78,0.31,0.5,P2,Team_C,Medium
646,Low,0.3,0.27,4,0.71,0.45,0.74,P3,Team_A,Low
647,High,0.9,0.5,3,0.7,0.83,0.87,P2,Team_B,Medium
648,Low,0.3,0.77,4,0.75,0.75,0.59,P2,Team_C,Medium
649,Medium,0.6,0.31,4,0.78,0.31,0.31,P2,Team_A,Medium
650,Medium,0.6,0.27,3,0.87,0.67,0.54,P2,Team_C,Medium
651,High,0.9,0.67,2,0.54,0.48,0.9,P1,Team_B,High
652,Low,0.3,0.53,4,0.9,0.76,0.82,P2,Team_B,Medium
653,High,0.9,0.21,1,0.42,0.38,0.78,P2,Team_C,Medium
654,Medium,0.6,0.29,3,0.62,0.46,0.91,P2,Team_B,Medium
655,Medium,0.6,0.44,4,0.79,0.73,0.79,P2,Team_C,Medium
656,Low,0.3,0.82,2,0.68,0.59,0.56,P2,Team_A,Medium
657,Low,0.3,0.66,1,0.62,0.65,0.8,P2,Team_C,Medium
658,Low,0.3,0.77,3,0.96,0.72,0.59,P2,Team_A,Medium
659,Medium,0.6,0.41,2,0.3,0.79,0.52,P2,Team_B,Medium
660,High,0.9,0.39,2,0.53,0.28,0.6,P2,Team_A,Medium
661,High,0.9,0.64,1,0.87,0.69,0.9,P1,Team_B,High
662,High,0.9,0.37,2,0.87,0.44,0.32,P2,Team_C,Medium
663,Low,0.3,0.74,1,0.85,0.35,0.35,P2,Team_C,Medium
664,Low,0.3,0.45,2,0.32,0.8,0.7,P2,Team_B,Medium
665,Medium,0.6,0.14,4,0.71,0.77,0.66,P2,Team_A,Medium
666,High,0.9,0.53,4,0.69,0.89,0.61,P2,Team_A,Medium
667,Medium,0.6,0.7,2,0.74,0.54,0.43,P2,Team_C,Medium
668,Medium,0.6,0.97,2,0.72,0.43,0.9,P2,Team_A,Medium
669,High,0.9,0.46,1,0.77,0.77,0.81,P2,Team_C,Medium
670,Low,0.3,0.89,1,0.86,0.74,0.83,P2,Team_B,Medium
671,Low,0.3,0.56,2,0.65,0.3,0.33,P2,Team_C,Medium
672,Medium,0.6,0.74,4,0.43,0.63,0.51,P2,Team_B,Medium
673,Low,0.3,0.46,3,0.66,0.92,0.32,P2,Team_C,Medium
674,Low,0.3,0.55,2,0.73,0.6,0.55,P2,Team_A,Medium
675,Low,0.3,0.73,2,0.78,0.67,0.6,P2,Team_C,Medium
676,Low,0.3,0.7,4,0.49,0.4,0.6,P2,Team_A,Medium
677,Low,0.3,0.43,3,0.73,0.74,0.78,P2,Team_A,Medium
678,Medium,0.6,0.72,4,0.62,0.49,0.88,P2,Team_A,Medium
679,Medium,0.6,0.63,1,0.89,0.58,0.78,P2,Team_A,Medium
680,Medium,0.6,0.81,1,0.76,0.76,0.69,P2,Team_C,Medium
681,High,0.9,0.45,4,0.95,0.64,0.4,P2,Team_C,Medium
682,Low,0.3,0.1,3,0.93,0.6,0.46,P3,Team_A,Low
683,High,0.9,0.34,3,0.7,0.87,0.96,P2,Team_C,Medium
684,High,0.9,0.37,3,0.61,0.82,0.33,P2,Team_B,Medium
685,High,0.9,0.56,3,0.58,0.5,0.89,P2,Team_C,Medium
686,High,0.9,0.7,2,0.5,0.68,0.62,P1,Team_B,High
687,Medium,0.6,0.22,4,0.61,0.96,0.6,P2,Team_C,Medium
688,Low,0.3,0.6,2,0.85,0.96,0.65,P2,Team_B,Medium
689,High,0.9,0.39,3,0.55,0.82,0.41,P2,Team_B,Medium
690,Low,0.3,0.11,2,0.74,0.68,0.55,P3,Team_B,Low
691,High,0.9,0.48,4,0.59,0.92,0.5,P2,Team_C,Medium
692,Low,0.3,0.44,1,0.89,0.87,0.55,P2,Team_B,Medium
693,Medium,0.6,0.39,1,0.85,0.65,0.88,P2,Team_C,Medium
694,Low,0.3,0.61,3,0.53,0.42,0.34,P2,Team_A,Medium
695,Low,0.3,0.8,4,0.69,0.56,0.75,P2,Team_B,Medium
696,Low,0.3,0.46,2,0.66,0.4,0.91,P2,Team_C,Medium
697,Low,0.3,0.68,3,0.52,0.88,0.8,P2,Team_B,Medium
698,Medium,0.6,0.53,4,0.84,0.23,0.7,P2,Team_C,Medium
699,Medium,0.6,0.32,4,0.89,0.57,0.77,P2,Team_B,Medium
700,Low,0.3,0.16,4,0.96,0.85,0.46,P3,Team_B,Low
701,Medium,0.6,0.22,1,0.76,0.41,0.95,P2,Team_B,Medium
702,Medium,0.6,0.39,2,0.82,0.56,0.84,P2,Team_B,Medium
703,Low,0.3,0.71,1,0.83,0.52,0.85,P2,Team_A,Medium
704,High,0.9,0.54,3,0.85,0.68,0.3,P2,Team_C,Medium
705,Low,0.3,0.39,4,0.46,0.62,0.98,P3,Team_A,Low
706,Low,0.3,0.61,3,0.72,0.82,0.37,P2,Team_B,Medium
707,Low,0.3,0.58,1,0.65,0.46,0.94,P2,Team_C,Medium
708,Low,0.3,0.25,1,0.88,0.68,0.79,P3,Team_C,Low
709,High,0.9,0.41,3,0.95,0.71,0.6,P2,Team_B,Medium
710,Medium,0.6,0.34,4,0.87,0.66,0.89,P2,Team_B,Medium
711,Low,0.3,0.3,2,0.66,0.55,0.95,P3,Team_B,Low
712,High,0.9,0.33,3,0.92,0.95,0.56,P2,Team_B,Medium
713,Low,0.3,0.08,3,0.75,0.72,0.85,P3,Team_B,Low
714,Medium,0.6,0.63,1,0.87,0.42,0.46,P2,Team_C,Medium
715,Medium,0.6,0.62,4,0.84,0.56,0.61,P2,Team_A,Medium
