incident_id,severity_label,severity_score,area_load,available_teams,team_skill_match,historical_team_performance,citizen_trust_score,reports_nearby_1h,priority_score,priority_level,assigned_team,suggested_resources,resources_count
298,Medium,0.6,0.46,1,0.73,0.91,0.59,1,0.488,P2,Team_B,Medium,3
299,Low,0.3,0.41,2,0.77,0.65,0.57,3,0.412,P3,Team_C,Low,1
300,High,0.9,0.33,4,0.54,0.75,0.83,1,0.623,P2,Team_B,Medium,3
301,Medium,0.6,0.53,2,0.42,0.62,0.59,2,0.617,P2,Team_C,Medium,3
302,Low,0.3,0.39,2,0.93,0.43,0.92,2,0.244,P3,Team_C,Low,1
303,Medium,0.6,0.21,2,0.77,0.62,0.75,1,0.417,P3,Team_C,Low,1
304,Low,0.3,0.4,4,0.83,0.72,0.78,4,0.308,P3,Team_C,Low,1
305,Medium,0.6,0.2,3,0.86,0.68,0.54,2,0.417,P3,Team_C,Low,1
306,High,0.9,0.36,1,0.78,0.77,0.68,2,0.631,P2,Team_B,Medium,3
307,Low,0.3,0.29,1,0.81,0.85,0.97,1,0.242,P3,Team_B,Low,1
308,Low,0.3,0.74,1,0.31,0.52,0.72,2,0.402,P3,Team_B,Low,1
309,High,0.9,0.57,4,0.9,0.54,0.39,2,0.708,P1,Team_A,High,5
310,Low,0.3,0.47,3,0.81,0.55,0.34,8,0.438,P2,Team_C,Medium,3
311,Medium,0.6,0.71,2,0.95,0.33,0.53,4,0.613,P2,Team_C,Medium,2
312,High,0.9,0.68,2,0.73,0.37,0.63,3,0.804,P1,Team_C,High,6
313,High,0.9,0.72,1,0.5,0.65,0.78,5,0.791,P1,Team_C,High,5
314,High,0.9,0.54,4,0.8,0.65,0.68,4,0.676,P1,Team_A,High,5
315,Low,0.3,0.32,2,0.3,0.46,0.5,5,0.408,P3,Team_C,Low,1
316,Medium,0.6,0.47,1,0.48,0.77,0.7,3,0.482,P2,Team_B,Medium,3
317,High,0.9,0.81,2,0.82,0.83,0.79,3,0.754,P1,Team_A,High,4
318,Low,0.3,0.51,1,0.91,0.54,0.33,3,0.435,P2,Team_C,Medium,2
319,Low,0.3,0.44,4,0.72,0.94,0.89,3,0.26,P3,Team_C,Low,1
320,Low,0.3,0.67,2,0.51,0.94,0.86,7,0.198,P3,Team_B,Low,1
321,Low,0.3,0.3,4,0.94,0.89,0.82,4,0.198,P3,Team_B,Low,1
322,High,0.9,0.71,2,0.8,0.64,0.35,0,0.761,P1,Team_A,High,5
323,Medium,0.6,0.49,1,0.81,0.86,0.64,1,0.503,P2,Team_B,Medium,2
324,High,0.9,0.24,3,0.53,0.74,0.95,4,0.57,P2,Team_B,Medium,3
325,Medium,0.6,0.54,3,0.17,0.36,0.8,1,0.443,P2,Team_C,Medium,2
326,Medium,0.6,0.24,2,0.77,0.86,0.63,1,0.335,P3,Team_B,Low,1
327,Low,0.3,0.5,4,0.83,0.63,0.95,1,0.226,P3,Team_C,Low,1
328,High,0.9,0.17,1,0.83,0.61,0.61,0,0.638,P2,Team_A,Medium,2
329,High,0.9,0.36,1,0.86,0.37,0.9,4,0.646,P2,Team_A,Medium,3
330,Low,0.3,0.74,2,0.87,0.49,0.32,3,0.444,P2,Team_B,Medium,2
331,Medium,0.6,0.35,3,0.72,0.73,0.93,5,0.431,P2,Team_A,Medium,2
332,Medium,0.6,0.52,1,0.45,0.3,0.67,2,0.518,P2,Team_C,Medium,2
333,Low,0.3,0.3,1,0.5,0.45,0.69,1,0.368,P3,Team_C,Low,1
334,Medium,0.6,0.72,2,0.5,0.61,0.9,2,0.438,P2,Team_C,Medium,3
335,Low,0.3,0.62,3,0.67,0.34,0.5,2,0.423,P2,Team_C,Medium,2
336,Low,0.3,0.66,2,0.8,0.77,0.35,1,0.57,P2,Team_B,Medium,3
337,Medium,0.6,0.85,1,0.82,0.86,0.37,3,0.523,P2,Team_B,Medium,2
338,High,0.9,0.29,4,0.83,0.51,0.48,2,0.615,P2,Team_A,Medium,2
339,Medium,0.6,0.22,3,0.67,0.79,0.57,5,0.465,P2,Team_B,Medium,3
340,Medium,0.6,0.65,3,0.65,0.7,0.72,2,0.617,P2,Team_A,Medium,2
341,Medium,0.6,0.81,1,0.88,0.79,0.46,5,0.632,P2,Team_B,Medium,3
342,Low,0.3,0.36,3,0.67,0.44,0.62,1,0.317,P3,Team_C,Low,1
343,Low,0.3,0.44,2,0.89,0.53,0.9,3,0.345,P3,Team_C,Low,1
344,Medium,0.6,0.15,4,0.76,0.74,0.51,3,0.475,P2,Team_A,Medium,3
345,Medium,0.6,0.84,4,0.38,0.62,0.99,1,0.492,P2,Team_A,Medium,2
346,High,0.9,0.79,2,0.95,0.84,0.34,4,0.753,P1,Team_A,High,6
347,Medium,0.6,0.77,2,0.88,0.76,0.55,3,0.667,P1,Team_B,High,5
348,Low,0.3,0.36,4,0.88,0.81,0.77,0,0.321,P3,Team_B,Low,1
349,Medium,0.6,0.29,2,0.79,0.74,0.69,3,0.533,P2,Team_A,Medium,3
350,Medium,0.6,0.6,3,0.92,0.57,0.32,4,0.516,P2,Team_C,Medium,3
351,Low,0.3,0.32,3,0.71,0.3,0.86,3,0.296,P3,Team_B,Low,1
352,Medium,0.6,0.34,2,0.95,0.83,0.7,4,0.472,P2,Team_B,Medium,2
353,Medium,0.6,0.67,1,0.85,0.26,0.61,4,0.664,P1,Team_A,High,5
354,Low,0.3,0.31,1,0.9,0.74,0.39,2,0.34,P3,Team_C,Low,1
355,Medium,0.6,0.48,2,0.55,0.43,0.57,5,0.595,P2,Team_A,Medium,3
356,Low,0.3,0.72,3,0.51,0.45,0.39,4,0.381,P3,Team_C,Low,1
357,Low,0.3,0.92,1,0.86,0.89,0.6,5,0.359,P3,Team_B,Low,1
358,Medium,0.6,0.7,4,0.89,0.27,0.96,4,0.559,P2,Team_A,Medium,2
359,High,0.9,0.95,3,0.64,0.67,0.3,2,0.68,P1,Team_C,High,6
360,Medium,0.6,0.67,3,0.59,0.28,0.66,3,0.623,P2,Team_A,Medium,2
361,Low,0.3,0.32,1,0.66,0.64,0.48,3,0.293,P3,Team_C,Low,1
362,Low,0.3,0.69,2,0.61,0.85,0.61,2,0.342,P3,Team_C,Low,1
363,High,0.9,0.77,1,0.87,0.87,0.99,1,0.722,P1,Team_A,High,4
364,Low,0.3,0.39,4,0.91,0.26,0.89,3,0.317,P3,Team_C,Low,1
365,High,0.9,0.88,1,0.86,0.71,0.8,0,0.81,P1,Team_A,High,6
366,Medium,0.6,0.69,4,0.75,0.76,0.42,1,0.451,P2,Team_B,Medium,2
367,Low,0.3,0.38,3,0.56,0.89,0.45,2,0.31,P3,Team_B,Low,1
368,Medium,0.6,0.32,4,0.76,0.89,0.72,4,0.447,P2,Team_B,Medium,3
369,High,0.9,0.57,1,0.76,0.52,0.3,3,0.768,P1,Team_C,High,4
370,Medium,0.6,0.77,1,0.77,0.56,0.51,3,0.585,P2,Team_A,Medium,3
371,Low,0.3,0.76,4,0.29,0.66,0.76,3,0.356,P3,Team_C,Low,1
372,Low,0.3,0.25,4,0.88,0.65,0.7,1,0.36,P3,Team_B,Low,1
373,High,0.9,0.88,3,0.83,0.36,0.99,4,0.706,P1,Team_A,High,4
374,Low,0.3,0.29,1,0.93,0.45,0.62,3,0.267,P3,Team_B,Low,1
375,High,0.9,0.72,1,0.74,0.95,0.87,2,0.616,P2,Team_B,Medium,3
376,Medium,0.6,0.43,4,0.4,0.74,0.89,4,0.478,P2,Team_C,Medium,2
377,Medium,0.6,0.47,3,0.92,0.24,0.82,3,0.519,P2,Team_C,Medium,2
378,High,0.9,0.08,2,0.96,0.66,0.41,1,0.528,P2,Team_A,Medium,3
379,High,0.9,0.52,4,0.79,0.68,0.63,4,0.761,P1,Team_C,High,5
380,High,0.9,0.77,3,0.65,0.77,0.66,3,0.648,P2,Team_B,Medium,3
381,Medium,0.6,0.16,1,0.72,0.81,0.95,3,0.282,P3,Team_B,Low,1
382,Medium,0.6,0.67,4,0.67,0.71,0.85,2,0.517,P2,Team_C,Medium,3
383,Low,0.3,0.08,3,0.92,0.7,0.85,3,0.251,P3,Team_B,Low,1
384,High,0.9,0.24,1,0.87,0.99,0.45,2,0.628,P2,Team_A,Medium,3
385,Medium,0.6,0.69,4,0.59,0.92,0.87,3,0.508,P2,Team_B,Medium,3
386,Low,0.3,0.31,3,0.79,0.74,0.76,3,0.352,P3,Team_B,Low,1
387,Medium,0.6,0.63,4,0.66,0.78,0.68,1,0.498,P2,Team_B,Medium,3
388,High,0.9,0.44,4,0.36,0.82,0.36,4,0.755,P1,Team_B,High,4
389,Medium,0.6,0.72,4,0.96,0.81,0.35,2,0.522,P2,Team_B,Medium,3
390,Low,0.3,0.59,1,0.83,0.71,0.94,4,0.29,P3,Team_B,Low,1
391,High,0.9,0.76,3,0.7,0.54,0.72,3,0.736,P1,Team_C,High,6
392,Low,0.3,0.36,4,0.5,0.45,0.68,2,0.288,P3,Team_B,Low,1
393,High,0.9,0.8,4,0.8,0.72,0.69,3,0.725,P1,Team_A,High,5
394,Low,0.3,0.83,3,0.72,0.55,0.71,1,0.378,P3,Team_C,Low,1
395,Low,0.3,0.63,2,0.59,0.72,0.86,5,0.358,P3,Team_B,Low,1
396,Low,0.3,0.52,4,0.42,0.69,0.62,3,0.362,P3,Team_C,Low,1
397,Low,0.3,0.22,1,0.6,0.66,0.45,1,0.33,P3,Team_B,Low,1
398,High,0.9,0.5,1,0.86,0.61,0.4,4,0.678,P1,Team_A,High,4
399,Low,0.3,0.5,4,0.86,0.86,0.83,5,0.308,P3,Team_C,Low,1
400,Low,0.3,0.77,3,0.97,0.82,0.53,2,0.429,P2,Team_C,Medium,3
401,Medium,0.6,0.62,1,0.7,0.66,0.43,3,0.538,P2,Team_A,Medium,2
402,High,0.9,0.93,3,0.71,0.56,0.55,3,0.687,P1,Team_C,High,6
403,Medium,0.6,0.67,2,0.27,0.6,0.52,1,0.543,P2,Team_A,Medium,2
404,Low,0.3,0.38,4,0.55,0.73,0.32,1,0.285,P3,Team_C,Low,1
405,Medium,0.6,0.69,4,0.73,0.75,0.59,2,0.562,P2,Team_B,Medium,3
406,High,0.9,0.49,3,0.62,0.76,0.58,4,0.693,P1,Team_B,High,5
407,High,0.9,0.62,1,0.75,0.47,0.77,3,0.761,P1,Team_C,High,4
408,Medium,0.6,0.59,3,0.65,0.41,0.69,3,0.603,P2,Team_C,Medium,2
409,Low,0.3,0.06,4,0.78,0.93,0.48,1,0.23,P3,Team_B,Low,1
410,Medium,0.6,0.85,4,0.96,0.6,0.88,2,0.586,P2,Team_C,Medium,2
411,Low,0.3,0.71,2,0.83,0.81,0.8,6,0.308,P3,Team_C,Low,1
412,Low,0.3,0.4,3,0.62,0.44,0.79,8,0.343,P3,Team_B,Low,1
413,Medium,0.6,0.31,3,0.51,0.73,0.95,3,0.427,P2,Team_C,Medium,2
414,High,0.9,0.36,3,0.9,0.59,0.97,3,0.64,P2,Team_A,Medium,3
415,Medium,0.6,0.64,2,0.46,0.92,0.68,2,0.425,P2,Team_B,Medium,2
416,Low,0.3,0.18,2,0.65,0.61,0.49,1,0.287,P3,Team_B,Low,1
417,Medium,0.6,0.51,1,0.58,0.89,0.35,6,0.661,P1,Team_B,High,6
418,Medium,0.6,0.09,2,0.82,0.78,0.95,3,0.476,P2,Team_B,Medium,2
419,Low,0.3,0.67,3,0.45,0.54,0.74,3,0.353,P3,Team_B,Low,1
420,Low,0.3,0.47,4,0.84,0.84,0.76,3,0.258,P3,Team_C,Low,1
421,Low,0.3,0.7,1,0.59,0.91,0.7,6,0.435,P2,Team_C,Medium,3
422,Medium,0.6,0.35,3,0.43,0.6,0.96,3,0.585,P2,Team_A,Medium,3
423,Medium,0.6,0.37,3,0.47,0.9,0.62,4,0.491,P2,Team_B,Medium,3
424,Medium,0.6,0.54,1,0.74,0.52,0.44,4,0.566,P2,Team_C,Medium,3
425,High,0.9,0.82,4,0.67,0.31,0.8,2,0.77,P1,Team_C,High,6
426,Low,0.3,0.66,2,0.58,0.57,0.34,4,0.4,P3,Team_C,Low,1
427,Medium,0.6,0.38,2,0.54,0.58,0.42,2,0.436,P2,Team_A,Medium,3
428,Low,0.3,0.4,1,0.93,0.53,0.76,2,0.321,P3,Team_C,Low,1
429,Low,0.3,0.88,4,0.72,0.78,0.38,5,0.481,P2,Team_B,Medium,3
430,Low,0.3,0.94,2,0.58,0.81,0.97,4,0.4,P3,Team_C,Low,1
431,Medium,0.6,0.36,3,0.89,0.69,0.5,3,0.497,P2,Team_A,Medium,2
432,Medium,0.6,0.5,2,0.53,0.44,0.32,3,0.609,P2,Team_C,Medium,2
433,High,0.9,0.42,3,0.93,0.74,0.64,2,0.639,P2,Team_A,Medium,2
434,Low,0.3,0.38,2,0.73,0.62,0.84,3,0.27,P3,Team_C,Low,1
435,Medium,0.6,0.69,3,0.58,0.45,0.58,5,0.588,P2,Team_C,Medium,2
436,Medium,0.6,0.84,4,0.96,0.61,0.77,3,0.556,P2,Team_C,Medium,3
437,Medium,0.6,0.56,4,0.45,0.85,0.93,5,0.5,P2,Team_B,Medium,3
438,Low,0.3,0.8,1,0.65,0.87,0.53,2,0.277,P3,Team_B,Low,1
439,Low,0.3,0.3,2,0.76,0.88,0.65,7,0.285,P3,Team_C,Low,1
440,High,0.9,0.48,1,0.68,0.86,0.41,3,0.594,P2,Team_B,Medium,2
441,Medium,0.6,0.33,1,0.67,0.41,0.54,7,0.539,P2,Team_C,Medium,3
442,Low,0.3,0.57,3,0.71,0.38,0.68,4,0.375,P3,Team_C,Low,1
443,Medium,0.6,0.49,1,0.94,0.63,0.44,2,0.524,P2,Team_C,Medium,2
444,Medium,0.6,0.28,3,0.84,0.42,0.9,6,0.52,P2,Team_C,Medium,2
445,Low,0.3,0.82,4,0.89,0.54,0.75,2,0.322,P3,Team_B,Low,1
446,High,0.9,0.31,1,0.56,0.56,0.5,2,0.621,P2,Team_C,Medium,2
447,Medium,0.6,0.44,2,0.77,0.56,0.87,3,0.441,P2,Team_A,Medium,3
448,High,0.9,0.35,2,0.58,0.8,0.48,5,0.774,P1,Team_B,High,6
449,Low,0.3,0.61,3,0.62,0.91,0.89,1,0.342,P3,Team_C,Low,1
450,Low,0.3,0.87,2,0.38,0.9,0.98,3,0.433,P2,Team_C,Medium,2
451,Low,0.3,0.23,3,0.78,0.63,0.72,4,0.32,P3,Team_C,Low,1
452,Medium,0.6,0.43,3,0.69,0.58,0.53,3,0.524,P2,Team_C,Medium,3
453,High,0.9,0.39,3,0.53,0.74,0.31,0,0.615,P2,Team_B,Medium,3
454,Medium,0.6,0.86,1,0.82,0.66,0.38,1,0.529,P2,Team_A,Medium,3
455,High,0.9,0.44,4,0.62,0.71,0.46,3,0.73,P1,Team_B,High,6
456,High,0.9,0.55,3,0.78,0.38,0.32,4,0.791,P1,Team_C,High,6
457,Low,0.3,0.73,2,0.83,0.3,0.64,4,0.35,P3,Team_B,Low,1
458,Medium,0.6,0.74,3,0.6,0.78,0.75,2,0.524,P2,Team_B,Medium,2
459,Medium,0.6,0.73,2,0.81,0.48,0.65,3,0.525,P2,Team_A,Medium,3
460,High,0.9,0.37,1,0.39,0.34,0.43,1,0.64,P2,Team_C,Medium,3
461,Medium,0.6,0.58,1,0.95,0.67,0.51,0,0.515,P2,Team_A,Medium,3
462,Medium,0.6,0.69,3,0.7,0.61,0.65,7,0.619,P2,Team_A,Medium,3
463,Low,0.3,0.46,1,0.81,0.93,0.63,5,0.253,P3,Team_C,Low,1
464,Low,0.3,0.76,3,0.64,0.49,0.78,4,0.41,P3,Team_B,Low,1
465,High,0.9,0.57,3,0.61,0.91,0.95,2,0.589,P2,Team_B,Medium,3
466,Medium,0.6,0.33,2,0.82,0.71,0.48,4,0.506,P2,Team_C,Medium,3
467,Low,0.3,0.28,3,0.49,0.85,0.87,2,0.18,P3,Team_C,Low,1
468,Medium,0.6,0.8,4,0.6,0.67,0.64,2,0.592,P2,Team_C,Medium,3
469,Medium,0.6,0.9,2,0.76,0.85,0.72,5,0.581,P2,Team_B,Medium,3
470,High,0.9,0.17,3,0.84,0.34,0.34,5,0.716,P1,Team_A,High,4
471,Low,0.3,0.55,3,0.59,0.69,0.41,3,0.34,P3,Team_C,Low,1
472,High,0.9,0.66,1,0.85,0.95,0.49,3,0.757,P1,Team_A,High,5
473,Medium,0.6,0.19,1,0.96,0.82,0.37,1,0.507,P2,Team_B,Medium,2
474,Low,0.3,0.89,3,0.53,0.74,0.89,3,0.358,P3,Team_B,Low,1
475,Low,0.3,0.76,1,0.94,0.81,0.8,2,0.404,P3,Team_B,Low,1
476,Low,0.3,0.39,4,0.85,0.53,0.51,2,0.361,P3,Team_C,Low,1
477,Medium,0.6,0.31,4,0.82,0.48,0.63,2,0.565,P2,Team_A,Medium,3
478,Medium,0.6,0.32,4,0.69,0.75,0.93,5,0.492,P2,Team_B,Medium,2
479,High,0.9,0.25,3,0.83,0.81,0.73,1,0.568,P2,Team_A,Medium,3
480,Low,0.3,0.41,2,0.78,0.92,0.95,2,0.19,P3,Team_C,Low,1
481,Low,0.3,0.73,1,0.56,0.78,0.55,5,0.4,P3,Team_C,Low,1
482,Medium,0.6,0.71,3,0.84,0.61,0.7,1,0.428,P2,Team_A,Medium,3
483,Medium,0.6,0.24,1,0.7,0.81,0.55,2,0.48,P2,Team_B,Medium,3
484,Medium,0.6,0.8,2,0.73,0.54,0.33,1,0.662,P1,Team_C,High,5
485,Medium,0.6,0.7,2,0.91,0.81,0.92,3,0.549,P2,Team_B,Medium,2
486,High,0.9,0.41,2,0.71,0.72,0.46,5,0.682,P1,Team_B,High,5
487,Medium,0.6,0.37,2,0.79,0.55,0.92,3,0.471,P2,Team_C,Medium,3
488,Medium,0.6,0.88,2,0.89,0.7,0.54,2,0.579,P2,Team_C,Medium,3
489,High,0.9,0.22,2,0.77,0.6,0.59,3,0.696,P1,Team_C,High,4
490,High,0.9,0.32,3,0.66,0.2,0.58,3,0.716,P1,Team_C,High,5
491,High,0.9,0.89,4,0.82,0.95,0.38,3,0.822,P1,Team_A,High,5
492,High,0.9,0.05,1,0.5,0.98,0.72,4,0.582,P2,Team_B,Medium,2
493,Low,0.3,0.38,4,0.48,0.64,0.41,3,0.301,P3,Team_C,Low,1
494,High,0.9,0.83,2,0.5,0.49,0.51,3,0.829,P1,Team_C,High,4
495,Medium,0.6,0.77,3,0.48,0.6,0.32,4,0.529,P2,Team_C,Medium,3
496,Low,0.3,0.53,4,0.9,0.76,0.82,6,0.327,P3,Team_C,Low,1
497,Medium,0.6,0.61,2,0.44,0.63,0.48,2,0.541,P2,Team_C,Medium,2
498,Low,0.3,0.59,4,0.82,0.51,0.32,1,0.378,P3,Team_B,Low,1
499,Medium,0.6,0.56,3,0.76,0.58,0.98,2,0.608,P2,Team_A,Medium,3
500,Medium,0.6,0.89,1,0.75,0.73,0.83,3,0.573,P2,Team_A,Medium,2
501,Low,0.3,0.43,4,0.81,0.86,0.61,2,0.351,P3,Team_B,Low,1
502,High,0.9,0.73,4,0.5,0.36,0.93,5,0.678,P1,Team_C,High,4
503,Medium,0.6,0.21,3,0.69,0.72,0.91,5,0.374,P3,Team_A,Low,1
504,High,0.9,0.61,4,0.56,0.93,0.42,1,0.668,P1,Team_B,High,4
505,Low,0.3,0.62,2,0.65,0.69,0.69,3,0.39,P3,Team_B,Low,1
506,Medium,0.6,0.78,2,0.46,0.91,0.88,3,0.537,P2,Team_B,Medium,2
507,High,0.9,0.53,4,0.69,0.89,0.61,1,0.666,P1,Team_B,High,6
508,Medium,0.6,0.31,3,0.78,0.4,0.65,3,0.527,P2,Team_C,Medium,2
509,High,0.9,0.5,1,0.78,0.56,0.73,4,0.68,P1,Team_C,High,6
510,High,0.9,0.78,1,0.63,0.84,0.71,3,0.613,P2,Team_B,Medium,3
511,Low,0.3,0.26,2,0.92,0.84,0.66,6,0.304,P3,Team_C,Low,1
512,Low,0.3,0.79,2,0.8,0.67,0.42,3,0.368,P3,Team_C,Low,1
513,Medium,0.6,0.28,1,0.79,0.93,0.38,6,0.526,P2,Team_B,Medium,2
514,Medium,0.6,0.38,2,0.56,0.9,0.6,4,0.467,P2,Team_B,Medium,3
515,Medium,0.6,0.57,2,0.62,0.61,0.4,5,0.578,P2,Team_C,Medium,3
516,Low,0.3,0.96,3,0.83,0.29,0.72,4,0.451,P2,Team_B,Medium,2
517,Low,0.3,0.45,4,0.71,0.89,0.93,1,0.267,P3,Team_C,Low,1
518,Low,0.3,0.26,4,0.67,0.69,0.78,2,0.282,P3,Team_B,Low,1
519,Low,0.3,0.32,1,0.45,0.97,0.58,4,0.26,P3,Team_C,Low,1
520,Low,0.3,0.16,2,0.68,0.45,0.41,2,0.329,P3,Team_C,Low,1
521,High,0.9,0.63,3,0.87,0.81,0.89,3,0.719,P1,Team_A,High,5
522,Medium,0.6,0.56,2,0.92,0.38,0.81,6,0.556,P2,Team_A,Medium,2
523,Medium,0.6,0.67,1,0.96,0.48,0.33,4,0.677,P1,Team_C,High,6
524,Low,0.3,0.26,1,0.64,0.72,0.66,1,0.226,P3,Team_C,Low,1
525,Low,0.3,0.64,3,0.78,0.67,0.4,2,0.393,P3,Team_B,Low,1
526,Medium,0.6,0.07,4,0.81,0.52,0.74,5,0.418,P3,Team_A,Low,1
527,Medium,0.6,0.66,1,0.55,0.77,0.86,5,0.479,P2,Team_B,Medium,2
528,High,0.9,0.69,3,0.79,0.76,0.53,5,0.726,P1,Team_B,High,6
529,Low,0.3,0.5,3,0.63,0.71,0.72,3,0.315,P3,Team_B,Low,1
530,Low,0.3,0.32,4,0.53,0.89,0.8,2,0.289,P3,Team_B,Low,1
531,High,0.9,0.68,3,0.74,0.8,0.9,3,0.661,P1,Team_B,High,5
532,Low,0.3,0.33,4,0.94,0.73,0.39,5,0.389,P3,Team_C,Low,1
533,Medium,0.6,0.87,1,0.64,0.73,0.55,3,0.541,P2,Team_A,Medium,2
534,Low,0.3,0.49,4,0.89,0.96,0.86,1,0.311,P3,Team_B,Low,1
535,Medium,0.6,0.43,2,0.58,0.88,0.67,2,0.571,P2,Team_B,Medium,3
536,Low,0.3,0.33,4,0.52,0.45,0.79,4,0.351,P3,Team_B,Low,1
537,High,0.9,0.24,2,0.64,0.59,0.55,1,0.602,P2,Team_C,Medium,2
538,Low,0.3,0.76,2,0.8,0.75,0.59,4,0.441,P2,Team_B,Medium,2
539,Low,0.3,0.14,1,0.84,0.5,0.35,2,0.299,P3,Team_B,Low,1
540,High,0.9,0.84,2,0.76,0.66,0.77,6,0.776,P1,Team_C,High,4
541,Medium,0.6,0.79,3,0.86,0.58,0.7,4,0.625,P2,Team_C,Medium,2
542,Medium,0.6,0.73,4,0.63,0.42,0.99,5,0.55,P2,Team_C,Medium,2
543,High,0.9,0.82,4,0.88,0.78,0.83,1,0.696,P1,Team_A,High,4
544,Medium,0.6,0.69,3,0.58,0.89,0.97,5,0.498,P2,Team_B,Medium,3
545,Medium,0.6,0.53,3,0.65,0.63,0.74,1,0.494,P2,Team_A,Medium,2
546,Medium,0.6,0.81,1,0.68,0.85,0.38,4,0.573,P2,Team_B,Medium,3
547,Low,0.3,0.67,1,0.86,0.84,0.66,3,0.391,P3,Team_B,Low,1
548,Low,0.3,0.74,2,0.79,0.82,0.41,6,0.452,P2,Team_C,Medium,2
549,Low,0.3,0.92,2,0.95,0.95,0.69,3,0.392,P3,Team_B,Low,1
550,Medium,0.6,0.32,1,0.72,0.57,0.96,4,0.512,P2,Team_C,Medium,3
551,High,0.9,0.7,3,0.76,0.81,0.42,1,0.813,P1,Team_B,High,6
552,Low,0.3,0.22,1,0.58,0.5,0.67,4,0.346,P3,Team_C,Low,1
553,High,0.9,0.15,1,0.72,0.35,0.72,4,0.555,P2,Team_C,Medium,3
554,Medium,0.6,0.62,2,0.56,0.36,0.57,5,0.575,P2,Team_C,Medium,3
555,High,0.9,0.75,2,0.54,0.6,0.79,1,0.697,P1,Team_C,High,4
556,High,0.9,0.4,3,0.86,0.79,0.34,5,0.668,P1,Team_A,High,5
557,Low,0.3,0.08,3,0.93,0.87,0.91,3,0.23,P3,Team_C,Low,1
558,Medium,0.6,0.44,4,0.56,0.74,0.82,0,0.414,P3,Team_C,Low,1
559,Low,0.3,0.28,4,0.77,0.36,0.42,0,0.366,P3,Team_C,Low,1
560,Low,0.3,0.83,3,0.43,0.63,0.6,0,0.435,P2,Team_C,Medium,3
561,Low,0.3,0.55,4,0.77,0.72,0.52,2,0.332,P3,Team_C,Low,1
562,Low,0.3,0.55,3,0.89,0.27,0.78,3,0.438,P2,Team_B,Medium,2
563,Low,0.3,0.46,4,0.78,0.8,0.66,2,0.309,P3,Team_B,Low,1
564,Medium,0.6,0.52,4,0.73,0.75,0.56,2,0.505,P2,Team_B,Medium,2
565,Medium,0.6,0.56,2,0.96,0.81,0.7,2,0.56,P2,Team_B,Medium,3
566,Low,0.3,0.41,2,0.82,0.85,0.38,5,0.428,P2,Team_B,Medium,3
567,Low,0.3,0.87,2,0.7,0.27,0.57,4,0.44,P2,Team_C,Medium,3
568,High,0.9,0.23,1,0.78,0.79,0.63,2,0.639,P2,Team_B,Medium,2
569,Medium,0.6,0.61,3,0.67,0.53,0.75,3,0.538,P2,Team_A,Medium,2
570,Low,0.3,0.28,3,0.38,0.68,0.83,3,0.359,P3,Team_C,Low,1
571,Low,0.3,0.36,1,0.59,0.73,0.72,5,0.283,P3,Team_B,Low,1
572,Medium,0.6,0.28,3,0.58,0.85,0.66,4,0.528,P2,Team_B,Medium,2
573,Low,0.3,0.46,3,0.79,0.45,0.4,4,0.377,P3,Team_C,Low,1
574,Medium,0.6,0.43,4,0.62,0.71,0.45,2,0.572,P2,Team_A,Medium,3
575,Medium,0.6,0.85,4,0.81,0.41,0.31,4,0.679,P1,Team_C,High,5
576,Medium,0.6,0.46,1,0.6,0.91,0.73,2,0.399,P3,Team_B,Low,1
577,Medium,0.6,0.24,4,0.92,0.42,0.72,3,0.404,P3,Team_C,Low,1
578,Medium,0.6,0.24,3,0.51,0.64,0.43,3,0.361,P3,Team_C,Low,1
579,Medium,0.6,0.76,2,0.83,0.25,0.78,4,0.628,P2,Team_A,Medium,2
580,Medium,0.6,0.29,1,0.88,0.87,0.97,4,0.416,P3,Team_B,Low,1
581,Low,0.3,0.62,1,0.76,0.75,0.86,2,0.346,P3,Team_C,Low,1
582,High,0.9,0.73,4,0.59,0.84,0.4,6,0.718,P1,Team_B,High,4
583,High,0.9,0.05,3,0.64,0.92,0.39,5,0.555,P2,Team_B,Medium,2
584,Low,0.3,0.39,1,0.68,0.87,0.32,1,0.345,P3,Team_B,Low,1
585,Medium,0.6,0.31,4,0.57,0.7,0.34,2,0.493,P2,Team_C,Medium,2
586,Low,0.3,0.21,2,0.71,0.64,0.98,0,0.292,P3,Team_C,Low,1
587,High,0.9,0.52,1,0.76,0.49,0.89,7,0.669,P1,Team_C,High,4
588,Medium,0.6,0.83,3,0.98,0.92,0.6,4,0.556,P2,Team_B,Medium,2
589,Low,0.3,0.39,3,0.49,0.62,0.73,5,0.344,P3,Team_C,Low,1
590,Low,0.3,0.84,2,0.9,0.59,0.37,3,0.429,P2,Team_C,Medium,3
591,Low,0.3,0.06,3,0.88,0.87,0.78,4,0.247,P3,Team_C,Low,1
592,Low,0.3,0.79,2,0.97,0.62,0.47,4,0.475,P2,Team_C,Medium,2
593,Low,0.3,0.9,2,0.55,0.33,0.37,1,0.527,P2,Team_C,Medium,3
594,Low,0.3,0.68,3,0.72,0.48,0.55,4,0.325,P3,Team_C,Low,1
595,High,0.9,0.31,2,0.64,0.66,0.46,4,0.634,P2,Team_C,Medium,2
596,Low,0.3,0.6,2,0.66,0.63,0.52,4,0.487,P2,Team_B,Medium,2
